,target,source,value
1524,Robert Rauschenberg,Nam June Paik,1
1525,Robert Rauschenberg,Louise Nevelson,1
1526,Robert Rauschenberg,Robert Morris,1
1527,Robert Rauschenberg,Roy Lichtenstein,1
1528,Robert Rauschenberg,Sol LeWitt,1
1529,Robert Rauschenberg,Donald Judd,1
1530,Robert Rauschenberg,Hans Haacke,1
1531,Robert Rauschenberg,Alex Hay,1
1532,Robert Rauschenberg,Kenneth Noland,1
1533,Robert Rauschenberg,Keith Sonnier,1
1534,Robert Rauschenberg,Modern Age Photographic Services,1
1535,Robert Rauschenberg,Various Artists,1
1536,Robert Rauschenberg,Cy Twombly,1
1537,Robert Rauschenberg,Richard Peter Stankiewicz,1
1538,Robert Rauschenberg,Dan Flavin,2
1539,Robert Rauschenberg,Richard Serra,1
1540,Robert Rauschenberg,Ellsworth Kelly,1
1541,Robert Rauschenberg,Red Grooms,1
1542,Robert Rauschenberg,Styria Studio,8
1543,Robert Rauschenberg,Öyvind Fahlström,2
1544,Robert Rauschenberg,Mark di Suvero,2
1545,Robert Rauschenberg,Jim Dine,2
1546,Robert Rauschenberg,Robert C. Breer,2
1547,Robert Rauschenberg,John Chamberlain,2
1548,Robert Rauschenberg,Walter De Maria,2
1549,Robert Rauschenberg,Lee Bontecou,1
1550,Roger W. Kahn,Florentine 15th Century,1
1551,Rosenwald Print Purchase Fund,Winslow Homer,4
1552,Rosenwald Print Purchase Fund,American 19th Century,2
1553,Rosenwald Print Purchase Fund,Jean Honoré Fragonard,1
1554,Rosenwald Print Purchase Fund,James L. Langridge,1
1555,Rosenwald Print Purchase Fund,Lagarde,1
1556,Rosenwald Print Purchase Fund,Nicolas Delaunay,1
1557,Rupert L. Joseph,Sir Jacob Epstein,1
1558,Rupert L. Joseph,Jacob van Ruisdael,1
1559,Samuel H. Kress Foundation,Jacopo Lixignolo,2
1560,Samuel H. Kress Foundation,Desiderio da Settignano,2
1561,Samuel H. Kress Foundation,"Matteo Pagano, called Matteo della Fede",2
1562,Samuel H. Kress Foundation,Abraham Dupré,2
1563,Samuel H. Kress Foundation,Louis Lepère,2
1564,Samuel H. Kress Foundation,Giovanni Vincenzo Melone,2
1565,Samuel H. Kress Foundation,Matthäus Carl,2
1566,Samuel H. Kress Foundation,Antonio Gambello,2
1567,Samuel H. Kress Foundation,Pompeo Leoni,2
1568,Samuel H. Kress Foundation,Nicolas Leclerc,2
1569,Samuel H. Kress Foundation,Philippe Lalyame,2
1570,Samuel H. Kress Foundation,Master I.A.V.F.,2
1571,Samuel H. Kress Foundation,Master IAC. URB.,2
1572,Samuel H. Kress Foundation,Martino da Bergamo,2
1573,Samuel H. Kress Foundation,Lodovico Coradino,2
1574,Samuel H. Kress Foundation,Camillo Mariani,2
1575,Samuel H. Kress Foundation,Jean Marende,2
1576,Samuel H. Kress Foundation,"Jean Darmand, called Lorfelin",2
1577,Samuel H. Kress Foundation,Nicolas-Gabriel Jacquet,2
1578,Samuel H. Kress Foundation,Bernhard Strigel,2
1579,Samuel H. Kress Foundation,Leopold Seyffert,2
1580,Samuel H. Kress Foundation,European 19th Century,2
1581,Samuel H. Kress Foundation,Francisco de Zurbarán,2
1582,Samuel H. Kress Foundation,Master M.P.,2
1583,Samuel H. Kress Foundation,Master M.C.,2
1584,Samuel H. Kress Foundation,Gaspare Mola,2
1585,Samuel H. Kress Foundation,Master HB,2
1586,Samuel H. Kress Foundation,Giovanni Maria Mosca,2
1587,Samuel H. Kress Foundation,Pietro da Fano,2
1588,Samuel H. Kress Foundation,Gianfrancesco Ruberti della Grana,2
1589,Samuel H. Kress Foundation,Jacopo Sansovino,2
1590,Samuel H. Kress Foundation,Girolamo Santacroce,2
1591,Samuel H. Kress Foundation,Bernardo Rantwyck,2
1592,Samuel H. Kress Foundation,Marco Guidizani,2
1593,Samuel H. Kress Foundation,Giuliano Giannini,2
1594,Samuel H. Kress Foundation,Jakob Hofmann,2
1595,Samuel H. Kress Foundation,Girolamo Paladino,2
1596,Samuel H. Kress Foundation,Sebastiano del Piombo,2
1597,Samuel H. Kress Foundation,Petrecino,2
1598,Samuel H. Kress Foundation,Michel Colombe,2
1599,Samuel H. Kress Foundation,Central Italian 16th Century,2
1600,Samuel H. Kress Foundation,Netherlandish 17th Century,2
1601,Samuel H. Kress Foundation,Medalist R.C.,2
1602,Samuel H. Kress Foundation,Francesco da Sangallo,2
1603,Samuel H. Kress Foundation,North Italian (Veneto) 16th Century,2
1604,Samuel H. Kress Foundation,Russian 18th Century,2
1605,Samuel H. Kress Foundation,Francesco dal Prato,2
1606,Samuel H. Kress Foundation,Jean de Saint-Priest,2
1607,Samuel H. Kress Foundation,Lorenzo Fragni,2
1608,Samuel H. Kress Foundation,Hans Mielich,2
1609,Samuel H. Kress Foundation,Peter Dell the Elder,2
1610,Samuel H. Kress Foundation,Simon Vouet,2
1611,Samuel H. Kress Foundation,Antonello della Moneta,2
1612,Samuel H. Kress Foundation,Jean Lepère,2
1613,Samuel H. Kress Foundation,English 14th Century,2
1614,Samuel H. Kress Foundation,Jean Siméon Chardin,3
1615,Samuel H. Kress Foundation,Tommaso Cazzaniga,2
1616,Samuel H. Kress Foundation,Ulocrino,10
1617,Samuel H. Kress Foundation,Andrea Spinelli,10
1618,Samuel H. Kress Foundation,Flemish 16th Century,10
1619,Samuel H. Kress Foundation,Italian 18th Century,10
1620,Samuel H. Kress Foundation,Giovanni Boldù,10
1621,Samuel H. Kress Foundation,Master of Coriolanus,10
1622,Samuel H. Kress Foundation,Master of the Orpheus Legend,10
1623,Samuel H. Kress Foundation,Andrea Guacialoti,10
1624,Samuel H. Kress Foundation,Jacopo Nizzola da Trezzo,11
1625,Samuel H. Kress Foundation,Antonio Abondio,11
1626,Samuel H. Kress Foundation,Antico,11
1627,Samuel H. Kress Foundation,Austrian 16th Century,12
1628,Samuel H. Kress Foundation,Giovanni Maria Pomedelli,12
1629,Samuel H. Kress Foundation,North Italian 15th Century,12
1630,Samuel H. Kress Foundation,Bertoldo di Giovanni,14
1631,Samuel H. Kress Foundation,Northern Italian 18th Century,14
1632,Samuel H. Kress Foundation,Northern Italian 19th Century,14
1633,Samuel H. Kress Foundation,French 17th Century,9
1634,Samuel H. Kress Foundation,North Italian 14th Century,9
1635,Samuel H. Kress Foundation,Titian,9
1636,Samuel H. Kress Foundation,Venetian 15th Century,9
1637,Samuel H. Kress Foundation,Mea,6
1638,Samuel H. Kress Foundation,Bartolommeo Melioli,6
1639,Samuel H. Kress Foundation,Christoph Weiditz the Elder,6
1640,Samuel H. Kress Foundation,Peter Flötner,7
1641,Samuel H. Kress Foundation,Bolognese 15th Century,7
1642,Samuel H. Kress Foundation,Italian 19th Century,7
1643,Samuel H. Kress Foundation,Giovan Federico Bonzagni,7
1644,Samuel H. Kress Foundation,Francesco di Giorgio Martini,7
1645,Samuel H. Kress Foundation,Mantuan 16th Century,14
1646,Samuel H. Kress Foundation,Bolognese 16th Century,8
1647,Samuel H. Kress Foundation,"Giovanni Battista Cambio, called Bombarda",8
1648,Samuel H. Kress Foundation,Alessandro Vittoria,8
1649,Samuel H. Kress Foundation,"Alessandro Cesati, called Il Grechetto",8
1650,Samuel H. Kress Foundation,Annibale Fontana,8
1651,Samuel H. Kress Foundation,Maffeo Olivieri,9
1652,Samuel H. Kress Foundation,Adriano Fiorentino,9
1653,Samuel H. Kress Foundation,Severo da Ravenna,9
1654,Samuel H. Kress Foundation,Milanese 15th Century,9
1655,Samuel H. Kress Foundation,Francesco Laurana,8
1656,Samuel H. Kress Foundation,Hans Schwarz,6
1657,Samuel H. Kress Foundation,Florentine 16th Century,14
1658,Samuel H. Kress Foundation,Domenico Poggini,15
1659,Samuel H. Kress Foundation,Milanese 16th Century,28
1660,Samuel H. Kress Foundation,Friedrich Hagenauer,28
1661,Samuel H. Kress Foundation,Valerio Belli,29
1662,Samuel H. Kress Foundation,Florentine 15th Century,30
1663,Samuel H. Kress Foundation,Pier Paolo Galeotti,30
1664,Samuel H. Kress Foundation,Venetian 16th Century,31
1665,Samuel H. Kress Foundation,German 16th Century,33
1666,Samuel H. Kress Foundation,"Andrea Briosco, called Riccio",36
1667,Samuel H. Kress Foundation,North Italian 16th Century,37
1668,Samuel H. Kress Foundation,Giovanni da Cavino,43
1669,Samuel H. Kress Foundation,Pisanello,43
1670,Samuel H. Kress Foundation,Paduan 16th Century,45
1671,Samuel H. Kress Foundation,Sperandio,51
1672,Samuel H. Kress Foundation,Moderno,58
1673,Samuel H. Kress Foundation,Niccolò Fiorentino,78
1674,Samuel H. Kress Foundation,Anonymous Artist,124
1675,Samuel H. Kress Foundation,Italian 16th Century,142
1676,Samuel H. Kress Foundation,Italian 15th Century,27
1677,Samuel H. Kress Foundation,Roman 15th Century,26
1678,Samuel H. Kress Foundation,Matteo de' Pasti,25
1679,Samuel H. Kress Foundation,Caradosso Foppa,24
1680,Samuel H. Kress Foundation,Giovanni Candida,15
1681,Samuel H. Kress Foundation,Italian 15th/16th Century,15
1682,Samuel H. Kress Foundation,Leone Leoni,17
1683,Samuel H. Kress Foundation,Master IO.F.F.,17
1684,Samuel H. Kress Foundation,Roman 16th Century,17
1685,Samuel H. Kress Foundation,Pseudo Melioli,17
1686,Samuel H. Kress Foundation,Lombard 15th Century,17
1687,Samuel H. Kress Foundation,Giovanni Bernardi,17
1688,Samuel H. Kress Foundation,Giancristoforo Romano,15
1689,Samuel H. Kress Foundation,"Pastorino de' Pastorini, called Pastorino da Siena",18
1690,Samuel H. Kress Foundation,the Antique,19
1691,Samuel H. Kress Foundation,Paduan 15th Century,21
1692,Samuel H. Kress Foundation,"Vettor Gambello, called Camelio",23
1693,Samuel H. Kress Foundation,Matthes Gebel,23
1694,Samuel H. Kress Foundation,Gianfrancesco Enzola,23
1695,Samuel H. Kress Foundation,Ferrarese 15th Century,23
1696,Samuel H. Kress Foundation,French 16th Century,23
1697,Samuel H. Kress Foundation,Guillaume Dupré,24
1698,Samuel H. Kress Foundation,Lombard 16th Century,19
1699,Samuel H. Kress Foundation,"Antonio Averlino, called Filarete",6
1700,Samuel H. Kress Foundation,German 17th Century,6
1701,Samuel H. Kress Foundation,Jean Warin,6
1702,Samuel H. Kress Foundation,French 15th Century,3
1703,Samuel H. Kress Foundation,Johann Bartholomäus Braun,3
1704,Samuel H. Kress Foundation,Cristoforo di Geremia,3
1705,Samuel H. Kress Foundation,Danese Cattaneo,3
1706,Samuel H. Kress Foundation,Bartolomeo Bellano,3
1707,Samuel H. Kress Foundation,Medalist T.R.,3
1708,Samuel H. Kress Foundation,Gianpaolo Poggini,3
1709,Samuel H. Kress Foundation,Steven van Herwijck,3
1710,Samuel H. Kress Foundation,Baldassare d'Este,3
1711,Samuel H. Kress Foundation,Donatello,3
1712,Samuel H. Kress Foundation,Benvenuto Cellini,2
1713,Samuel H. Kress Foundation,Lucas Cranach the Elder,3
1714,Samuel H. Kress Foundation,Albrecht Altdorfer,3
1715,Samuel H. Kress Foundation,Giovanni Girolamo Savoldo,3
1716,Samuel H. Kress Foundation,Sano di Pietro,3
1717,Samuel H. Kress Foundation,Sir Peter Paul Rubens,3
1718,Samuel H. Kress Foundation,Giovanni Battista Tiepolo,3
1719,Samuel H. Kress Foundation,Master of the Osservanza,3
1720,Samuel H. Kress Foundation,Italian 18th/19th Century,3
1721,Samuel H. Kress Foundation,South Netherlandish 17th Century,3
1722,Samuel H. Kress Foundation,Emilian 16th Century,3
1723,Samuel H. Kress Foundation,Paul Hübner,2
1724,Samuel H. Kress Foundation,Master of the Roman Charity,2
1725,Samuel H. Kress Foundation,Concz Welcz,2
1726,Samuel H. Kress Foundation,Carmagnola 15th Century,2
1727,Samuel H. Kress Foundation,Pesarese 15th Century,2
1728,Samuel H. Kress Foundation,Mantuan 15th Century,2
1729,Samuel H. Kress Foundation,Nancy 16th Century,2
1730,Samuel H. Kress Foundation,Pierre Reymond,2
1731,Samuel H. Kress Foundation,Luca Signorelli,3
1732,Samuel H. Kress Foundation,Jacob Zagar,2
1733,Samuel H. Kress Foundation,German 19th Century,2
1734,Samuel H. Kress Foundation,Michelangelo,2
1735,Samuel H. Kress Foundation,Master of the Martelli Mirror,3
1736,Samuel H. Kress Foundation,Georg Schweigger,3
1737,Samuel H. Kress Foundation,Reggio Emilian 16th Century,3
1738,Samuel H. Kress Foundation,German 15th/16th Century,3
1739,Samuel H. Kress Foundation,Gian Antonio Signoretti,3
1740,Samuel H. Kress Foundation,Florentine 19th Century,3
1741,Samuel H. Kress Foundation,French 18th Century,2
1742,Samuel H. Kress Foundation,Bernard van Orley,3
1743,Samuel H. Kress Foundation,Master of Saint Giles,3
1744,Samuel H. Kress Foundation,Veronese,4
1745,Samuel H. Kress Foundation,Venetian 14th Century,4
1746,Samuel H. Kress Foundation,Jacopo Tintoretto,5
1747,Samuel H. Kress Foundation,Cosmè Tura,5
1748,Samuel H. Kress Foundation,Francesco Francia,5
1749,Samuel H. Kress Foundation,Albrecht Dürer,5
1750,Samuel H. Kress Foundation,French 19th Century,5
1751,Samuel H. Kress Foundation,Italian 17th Century,5
1752,Samuel H. Kress Foundation,Anonymous Flemish 15th Century,5
1753,Samuel H. Kress Foundation,Pisan 14th Century,4
1754,Samuel H. Kress Foundation,Giovanni Antonio de' Rossi,5
1755,Samuel H. Kress Foundation,Antonio Vicentino,5
1756,Samuel H. Kress Foundation,Alfonso Ruspagiari,5
1757,Samuel H. Kress Foundation,Antonio Marescotti,6
1758,Samuel H. Kress Foundation,Jacques Jonghelinck,6
1759,Samuel H. Kress Foundation,Valentin Maler,6
1760,Samuel H. Kress Foundation,Joachim Deschler,6
1761,Samuel H. Kress Foundation,Ferrarese 16th Century,6
1762,Samuel H. Kress Foundation,Hans Reinhart the Elder,6
1763,Samuel H. Kress Foundation,Francesco Marti,5
1764,Samuel H. Kress Foundation,Nicolas de Florence,2
1765,Samuel H. Kress Foundation,Parisian 15th Century,4
1766,Samuel H. Kress Foundation,Turin 16th Century,4
1767,Samuel H. Kress Foundation,"Amadio Amedei, called Amadio da Milano",4
1768,Samuel H. Kress Foundation,Domenico di Polo de' Vetri,4
1769,Samuel H. Kress Foundation,Gian Marco Cavalli,4
1770,Samuel H. Kress Foundation,Felice Antonio Casone,4
1771,Samuel H. Kress Foundation,Hans Kels the Younger,4
1772,Samuel H. Kress Foundation,Pseudo Antonio da Brescia,4
1773,Samuel H. Kress Foundation,Federico Cocciola,4
1774,Samuel H. Kress Foundation,Juan de Flandes,4
1775,Samuel H. Kress Foundation,Neapolitan 16th Century,4
1776,Samuel H. Kress Foundation,Spanish 16th Century,4
1777,Samuel H. Kress Foundation,Varrone Belferdino,4
1778,Samuel H. Kress Foundation,Bernardo Bellotto,4
1779,Samuel H. Kress Foundation,Benvenuto di Giovanni,4
1780,Samuel H. Kress Foundation,Medalist of 1518,4
1781,Samuel H. Kress Foundation,Ludwig Neufahrer,4
1782,Samuel H. Kress Foundation,Neapolitan 15th Century,4
1783,Samuel H. Kress Foundation,Master I.S.A.,4
1784,Samuel H. Kress Foundation,Simone Martini,4
1785,Samuel H. Kress Foundation,Gaspare Romanelli,4
1786,Samuel H. Kress Foundation,Battista d'Elia da Genova,2
1787,Samuel H. Kress Foundation,Benoît Massou,1
1788,Samuel H. Kress Foundation,Costanzo da Ferrara,2
1789,Samuel H. Kress Foundation,Giovanni Lanfranco,1
1790,Samuel H. Kress Foundation,Maerten van Heemskerck,1
1791,Samuel H. Kress Foundation,Matthys Cock,1
1792,Samuel H. Kress Foundation,Boas Ulrich,1
1793,Samuel H. Kress Foundation,Peter Vischer the Younger,1
1794,Samuel H. Kress Foundation,Tino di Camaino,1
1795,Samuel H. Kress Foundation,Jean-Pierre-Antoine Tassaert,1
1796,Samuel H. Kress Foundation,German 15th Century,1
1797,Samuel H. Kress Foundation,Giovanni Francesco Rustici,1
1798,Samuel H. Kress Foundation,Master P.G.,1
1799,Samuel H. Kress Foundation,"Master of the Prado ""Adoration of the Magi""",1
1800,Samuel H. Kress Foundation,Russian 19th Century,1
1801,Samuel H. Kress Foundation,French 14th Century,1
1802,Samuel H. Kress Foundation,Filippo Brunelleschi,1
1803,Samuel H. Kress Foundation,Nicolas Rebillé,1
1804,Samuel H. Kress Foundation,Anselme Flamen,1
1805,Samuel H. Kress Foundation,Tiziano Aspetti,1
1806,Samuel H. Kress Foundation,Alessandro Leopardi,1
1807,Samuel H. Kress Foundation,Balthasar Keller,1
1808,Samuel H. Kress Foundation,Girolamo Campagna,1
1809,Samuel H. Kress Foundation,Jacopo di Cione,1
1810,Samuel H. Kress Foundation,Robert Campin,1
1811,Samuel H. Kress Foundation,Spanish 14th Century,1
1812,Samuel H. Kress Foundation,French 13th Century,1
1813,Samuel H. Kress Foundation,Louis-Joseph Le Lorrain,1
1814,Samuel H. Kress Foundation,Maso Finiguerra,1
1815,Samuel H. Kress Foundation,Antonio Francesco Selvi,1
1816,Samuel H. Kress Foundation,Russian 16th Century,1
1817,Samuel H. Kress Foundation,Central Italian 15th Century,1
1818,Samuel H. Kress Foundation,Marco Ricci,1
1819,Samuel H. Kress Foundation,British 17th Century,1
1820,Samuel H. Kress Foundation,South German 16th Century,1
1821,Samuel H. Kress Foundation,Alexander von Bruchsal,1
1822,Samuel H. Kress Foundation,Anton Maria Vassallo,1
1823,Samuel H. Kress Foundation,Juan de Valdés Leal,1
1824,Samuel H. Kress Foundation,Bernardo Strozzi,1
1825,Samuel H. Kress Foundation,Andrea Solario,1
1826,Samuel H. Kress Foundation,Sodoma,1
1827,Samuel H. Kress Foundation,Moretto da Brescia,1
1828,Samuel H. Kress Foundation,Nicolas Lancret,1
1829,Samuel H. Kress Foundation,Hans Holbein the Younger,1
1830,Samuel H. Kress Foundation,Juan van der Hamen y León,1
1831,Samuel H. Kress Foundation,Matthias Grünewald,1
1832,Samuel H. Kress Foundation,El Greco,1
1833,Samuel H. Kress Foundation,Hans Daucher,2
1834,Samuel H. Kress Foundation,Francisco Goya,1
1835,Samuel H. Kress Foundation,Giorgione,1
1836,Samuel H. Kress Foundation,Tuscan 15th Century,1
1837,Samuel H. Kress Foundation,Nicolas de Largillierre,1
1838,Samuel H. Kress Foundation,Master of Saint Veronica,1
1839,Samuel H. Kress Foundation,Master of the Saint Lucy Legend,1
1840,Samuel H. Kress Foundation,Master of the Saint Bartholomew Altar,1
1841,Samuel H. Kress Foundation,Master of Heiligenkreuz,1
1842,Samuel H. Kress Foundation,Master of the Griselda Legend,1
1843,Samuel H. Kress Foundation,Quentin Massys,1
1844,Samuel H. Kress Foundation,Masaccio,1
1845,Samuel H. Kress Foundation,Margaritone d'Arezzo,1
1846,Samuel H. Kress Foundation,Filippino Lippi,1
1847,Samuel H. Kress Foundation,Lucas van Leyden,1
1848,Samuel H. Kress Foundation,Leonardo da Vinci,1
1849,Samuel H. Kress Foundation,Louis Le Nain,1
1850,Samuel H. Kress Foundation,Maurice-Quentin de La Tour,1
1851,Samuel H. Kress Foundation,Gian Lorenzo Bernini,1
1852,Samuel H. Kress Foundation,Antonis Mor,1
1853,Samuel H. Kress Foundation,Antoine Watteau,1
1854,Samuel H. Kress Foundation,Veneto-Islamic 16th Century,1
1855,Samuel H. Kress Foundation,Netherlandish 15th Century,1
1856,Samuel H. Kress Foundation,Benedetto Caliari,1
1857,Samuel H. Kress Foundation,Emiliano Orfini da Foligno,1
1858,Samuel H. Kress Foundation,Master of the Washington Coronation,1
1859,Samuel H. Kress Foundation,Giovanni Sons,1
1860,Samuel H. Kress Foundation,Master M.A.S.,1
1861,Samuel H. Kress Foundation,Master of the Pistorius Medal,1
1862,Samuel H. Kress Foundation,Matteo del Nassaro,1
1863,Samuel H. Kress Foundation,Nicholaus,1
1864,Samuel H. Kress Foundation,Giovanni Battista Nini,1
1865,Samuel H. Kress Foundation,Johann Philipp von der Pütt,1
1866,Samuel H. Kress Foundation,Augustin Pajou,1
1867,Samuel H. Kress Foundation,Paolo da Ragusa,1
1868,Samuel H. Kress Foundation,Jacopo della Quercia,1
1869,Samuel H. Kress Foundation,Tilman Riemenschneider,1
1870,Samuel H. Kress Foundation,Andrea della Robbia,1
1871,Samuel H. Kress Foundation,Luca della Robbia,1
1872,Samuel H. Kress Foundation,Antonio Rossellino,1
1873,Samuel H. Kress Foundation,Master I.F.P.,1
1874,Samuel H. Kress Foundation,Master G.T.,1
1875,Samuel H. Kress Foundation,Monogrammist A.G.,1
1876,Samuel H. Kress Foundation,Cesare da Bagno,1
1877,Samuel H. Kress Foundation,Antoine Coysevox,1
1878,Samuel H. Kress Foundation,Pseudo Durer,1
1879,Samuel H. Kress Foundation,English 15th Century,1
1880,Samuel H. Kress Foundation,Etienne-Maurice Falconet,1
1881,Samuel H. Kress Foundation,Giovanni di Balduccio,1
1882,Samuel H. Kress Foundation,Georg Holdermann,1
1883,Samuel H. Kress Foundation,Jean-Antoine Houdon,1
1884,Samuel H. Kress Foundation,Robert Le Lorrain,1
1885,Samuel H. Kress Foundation,Lambert Sustris,1
1886,Samuel H. Kress Foundation,Johann Wilhelm Sommer,1
1887,Samuel H. Kress Foundation,Gregorio di Lorenzo (Master of the Marble Madonnas),1
1888,Samuel H. Kress Foundation,Bartolomeo Spani,1
1889,Samuel H. Kress Foundation,North Netherlandish 15th Century,1
1890,Samuel H. Kress Foundation,Netherlandish 16th Century,1
1891,Samuel H. Kress Foundation,Antwerp 16th Century,1
1892,Samuel H. Kress Foundation,Flemish 17th century,1
1893,Samuel H. Kress Foundation,Tyrolean 15th Century,1
1894,Samuel H. Kress Foundation,Giovanni Baronzio,1
1895,Samuel H. Kress Foundation,Sienese 15th Century,1
1896,Samuel H. Kress Foundation,Barthélemy Prieur,1
1897,Samuel H. Kress Foundation,Giovanni Verona,1
1898,Samuel H. Kress Foundation,Francesco Fanelli,1
1899,Samuel H. Kress Foundation,Francesco Righetti,1
1900,Samuel H. Kress Foundation,Giuseppe Mazzuoli,1
1901,Samuel H. Kress Foundation,Vincenzo Civerchio,1
1902,Samuel H. Kress Foundation,Roman 1st Century B.C./1st Century A.D.,1
1903,Samuel H. Kress Foundation,North Italian 17th Century,1
1904,Samuel H. Kress Foundation,Belgian 19th Century,1
1905,Samuel H. Kress Foundation,Giuseppe Angeli,1
1906,Samuel H. Kress Foundation,Roman 1st Century,1
1907,Samuel H. Kress Foundation,Roman 2nd Century,1
1908,Samuel H. Kress Foundation,Roman 18th/19th Century,1
1909,Samuel H. Kress Foundation,Italian 16th/19th Century,1
1910,Samuel H. Kress Foundation,Verona 14th Century,1
1911,Samuel H. Kress Foundation,Spanish 17th Century,1
1912,Samuel H. Kress Foundation,Gian Paolo Pace,1
1913,Samuel H. Kress Foundation,Perugian 15th Century,1
1914,Samuel H. Kress Foundation,Perugian 16th Century,1
1915,Samuel H. Kress Foundation,Tuscan 13th Century,1
1916,Samuel H. Kress Foundation,Master of Città di Castello,1
1917,Samuel H. Kress Foundation,Greek 18th Century,1
1918,Samuel H. Kress Foundation,Veronese 16th Century,1
1919,Samuel H. Kress Foundation,European 18th Century,1
1920,Samuel H. Kress Foundation,Zuanne I (Zanin) Alberghetti,1
1921,Samuel H. Kress Foundation,Benozzo Gozzoli,1
1922,Samuel H. Kress Foundation,Benedetto Diana,1
1923,Samuel H. Kress Foundation,Carlo Crivelli,1
1924,Samuel H. Kress Foundation,Vincenzo Foppa,2
1925,Samuel H. Kress Foundation,Nicolas Poussin,2
1926,Samuel H. Kress Foundation,Hans Memling,2
1927,Samuel H. Kress Foundation,Master of Saint Francis,2
1928,Samuel H. Kress Foundation,Donato Creti,1
1929,Samuel H. Kress Foundation,Andrea Mantegna,2
1930,Samuel H. Kress Foundation,Giuseppe Maria Crespi,1
1931,Samuel H. Kress Foundation,Lorenzo di Credi,1
1932,Samuel H. Kress Foundation,Francesco del Cossa,1
1933,Samuel H. Kress Foundation,Correggio,1
1934,Samuel H. Kress Foundation,François Clouet,1
1935,Samuel H. Kress Foundation,Claude Lorrain,1
1936,Samuel H. Kress Foundation,Cima da Conegliano,1
1937,Samuel H. Kress Foundation,Orazio Gentileschi,1
1938,Samuel H. Kress Foundation,Bergognone,1
1939,Samuel H. Kress Foundation,Andrea del Sarto,1
1940,Samuel H. Kress Foundation,Domenico di Bartolo,1
1941,Samuel H. Kress Foundation,Sir Anthony van Dyck,2
1942,Samuel H. Kress Foundation,Francesco Benaglio,1
1943,Samuel H. Kress Foundation,Jean-Auguste-Dominique Ingres,2
1944,Samuel H. Kress Foundation,Jan Gossaert,2
1945,Samuel H. Kress Foundation,Domenico Ghirlandaio,2
1946,Samuel H. Kress Foundation,Edme Bouchardon,1
1947,Samuel H. Kress Foundation,Hans Baldung Grien,1
1948,Samuel H. Kress Foundation,Amico Aspertini,1
1949,Samuel H. Kress Foundation,Bernardo Daddi,2
1950,Samuel H. Kress Foundation,Vittore Carpaccio,1
1951,Samuel H. Kress Foundation,Lodovico Carracci,1
1952,Samuel H. Kress Foundation,Fra Filippo Lippi,2
1953,Samuel H. Kress Foundation,Philippe de Champaigne,1
1954,Samuel H. Kress Foundation,Jean Honoré Fragonard,1
1955,Samuel H. Kress Foundation,Jacques-Louis David,2
1956,Samuel H. Kress Foundation,Domenico Fetti,1
1957,Samuel H. Kress Foundation,Paolo di Giovanni Fei,2
1958,Samuel H. Kress Foundation,Jacob van Ruisdael,1
1959,Samuel H. Kress Foundation,Pieter Jansz Saenredam,1
1960,Samuel H. Kress Foundation,Bacchiacca,2
1961,Samuel H. Kress Foundation,Jean-Marc Nattier,1
1962,Samuel H. Kress Foundation,Benedetto da Maiano,1
1963,Samuel H. Kress Foundation,Leon Battista Alberti,1
1964,Samuel H. Kress Foundation,Sébastien Bourdon,2
1965,Samuel H. Kress Foundation,Pieter Bruegel the Elder,1
1966,Samuel H. Kress Foundation,Giovanni Bellini,2
1967,Samuel H. Kress Foundation,Nicolas Briot,2
1968,Samuel H. Kress Foundation,Benedetto Briosco,2
1969,Samuel H. Kress Foundation,Bonino da Campione,2
1970,Samuel H. Kress Foundation,Gentile Bellini,2
1971,Samuel H. Kress Foundation,Conrad Bloc,2
1972,Samuel H. Kress Foundation,Hans Bolsterer,2
1973,Samuel H. Kress Foundation,Clemente da Urbino,2
1974,Samuel H. Kress Foundation,Clodion,2
1975,Samuel H. Kress Foundation,"Johann Jakob Kornmann, called Cormano",2
1976,Samuel H. Kress Foundation,Sandro Botticelli,2
1977,Samuel H. Kress Foundation,Rosso Fiorentino,1
1978,Samuel H. Kress Foundation,Master A.L.,1
1979,Samuel H. Kress Foundation,Petrus Christus,2
1980,Samuel H. Kress Foundation,Hubert Robert,1
1981,Samuel H. Kress Foundation,Sebastiano Ricci,1
1982,Samuel H. Kress Foundation,Raphael,1
1983,Samuel H. Kress Foundation,Pierre Paul Prud'hon,1
1984,Samuel H. Kress Foundation,Pontormo,1
1985,Samuel H. Kress Foundation,Piero della Francesca,1
1986,Samuel H. Kress Foundation,Fra Angelico,2
1987,Samuel H. Kress Foundation,Perino del Vaga,1
1988,Samuel H. Kress Foundation,Giovanni Battista Piazzetta,1
1989,Samuel H. Kress Foundation,Joachim Patinir,1
1990,Samuel H. Kress Foundation,Neroccio de' Landi,1
1991,Samuel H. Kress Foundation,Dirck Bouts,1
1992,Samuel H. Kress Foundation,Master of the Catholic Kings,2
1993,Samuel H. Kress Foundation,Master of the Franciscan Crucifixes,2
1994,Samuel H. Kress Foundation,Agnolo Bronzino,1
1995,Samuel H. Kress Foundation,Annibale Carracci,2
1996,Samuel H. Kress Foundation,Hieronymus Bosch,1
1997,Samuel L. Fuller,Cariani,1
1998,Samuel L. Fuller,Francesco Salviati,1
1999,Samuel L. Fuller,Jacopo Tintoretto,1
2000,Samuel L. Fuller,Anonymous Artist,1
2001,Samuel L. Fuller,Martino di Bartolomeo,3
