,target,source,value
1546,Lessing Julius Rosenwald,Ernest D. Roth,13
1547,Lessing Julius Rosenwald,Hans Alexander Mueller,13
1548,Lessing Julius Rosenwald,John Constable,3
1549,Lessing Julius Rosenwald,Zacharias Dolendo,11
1550,Lessing Julius Rosenwald,John Gabriel Stedman,11
1551,Lessing Julius Rosenwald,Sir Peter Lely,3
1552,Lessing Julius Rosenwald,John Hoppner,3
1553,Lessing Julius Rosenwald,Gian Marco Cavalli,3
1554,Lessing Julius Rosenwald,Timothy Cole,11
1555,Lessing Julius Rosenwald,Paul Klee,11
1556,Lessing Julius Rosenwald,Diego Velázquez,3
1557,Lessing Julius Rosenwald,William Say,11
1558,Lessing Julius Rosenwald,Giovanni Battista Tiepolo,3
1559,Lessing Julius Rosenwald,Aegidius Sadeler II,11
1560,Lessing Julius Rosenwald,Ramón Puyol,11
1561,Lessing Julius Rosenwald,Francisco Mateos,11
1562,Lessing Julius Rosenwald,Renold Elstrack,12
1563,Lessing Julius Rosenwald,Crispijn van de Passe I,12
1564,Lessing Julius Rosenwald,Cornelis Visscher,12
1565,Lessing Julius Rosenwald,Giovanni Battista Piranesi,12
1566,Lessing Julius Rosenwald,Georg Wechter I,12
1567,Lessing Julius Rosenwald,Paul Gavarni,12
1568,Lessing Julius Rosenwald,Sigmund Freudenberger,12
1569,Lessing Julius Rosenwald,Jan van de Velde II,13
1570,Lessing Julius Rosenwald,Pierre Bonnard,13
1571,Lessing Julius Rosenwald,Luigi Schiavonetti,13
1572,Lessing Julius Rosenwald,Imre Reiner,15
1573,Lessing Julius Rosenwald,Laura Knight,15
1574,Lessing Julius Rosenwald,Théodore Chassériau,3
1575,Lessing Julius Rosenwald,Marcantonio Raimondi,15
1576,Lessing Julius Rosenwald,Andrea Mantegna,21
1577,Lessing Julius Rosenwald,David Funck,3
1578,Lessing Julius Rosenwald,Jonas Silber,3
1579,Lessing Julius Rosenwald,Georg Pencz,21
1580,Lessing Julius Rosenwald,Master E.S.,21
1581,Lessing Julius Rosenwald,Jacques de Gheyn II,20
1582,Lessing Julius Rosenwald,Anonymous Artist,20
1583,Lessing Julius Rosenwald,Master of the Borders with the Four Fathers of the Church,20
1584,Lessing Julius Rosenwald,Odilon Redon,20
1585,Lessing Julius Rosenwald,Edvard Munch,19
1586,Lessing Julius Rosenwald,Master IB,19
1587,Lessing Julius Rosenwald,Raphael,19
1588,Lessing Julius Rosenwald,John Melville Kelly,19
1589,Lessing Julius Rosenwald,Rodolphe Bresdin,3
1590,Lessing Julius Rosenwald,Francis Dodd,18
1591,Lessing Julius Rosenwald,Philip Galle,17
1592,Lessing Julius Rosenwald,Anders Zorn,16
1593,Lessing Julius Rosenwald,Karel van Mander I,15
1594,Lessing Julius Rosenwald,Eberhard Siegfried Henne,15
1595,Lessing Julius Rosenwald,The Woodcut Society,16
1596,Lessing Julius Rosenwald,Terry Haass,3
1597,Lessing Julius Rosenwald,Jan Lievens,3
1598,Lessing Julius Rosenwald,Jean-Baptiste-Camille Corot,16
1599,Lessing Julius Rosenwald,Earl Stetson Crawford,16
1600,Lessing Julius Rosenwald,Philippe de Champaigne,17
1601,Lessing Julius Rosenwald,Italian 15th Century,18
1602,Lessing Julius Rosenwald,French 17th Century,18
1603,Miss Elisabeth Achelis,James McBey,1
1604,Miss Elisabeth Achelis,Gilbert Stuart,1
1605,Miss Elisabeth Achelis,Childe Hassam,5
1606,Miss Elisabeth Achelis,William Edgar Marshall,1
1607,Miss Elisabeth Achelis,Joseph Pennell,7
1608,Miss Elisabeth Achelis,Mary Cassatt,4
1609,Miss Elisabeth Achelis,Félix-Hilaire Buhot,2
1610,Miss Elisabeth Achelis,David Young Cameron,3
1611,Miss Elisabeth Achelis,Francis Seymour Haden,11
1612,Miss Elisabeth Achelis,Muirhead Bone,24
1613,Miss Ellen T. Bullard,Joseph Mallord William Turner,20
1614,Miss Ellen T. Bullard,James McNeill Whistler,1
1615,Miss Ellen T. Bullard,Charles Turner,2
1616,Miss Ellen T. Bullard,Donatello,1
1617,Miss Ellen T. Bullard,Jacques Callot,1
1618,Miss Ellen T. Bullard,William Say,2
1619,Miss Ellen T. Bullard,Maxime Lalanne,1
1620,Miss Ellen T. Bullard,Samuel Prout,1
1621,Miss Ellen T. Bullard,Lucas van Leyden,1
1622,Miss Ellen T. Bullard,Jan Both,1
1623,Miss Ellen T. Bullard,Ferdinand Gaillard,1
1624,Miss Ellen T. Bullard,Henry Edward Dawe,2
1625,Miss Ellen T. Bullard,Samuel William Reynolds I,1
1626,Miss Ellen T. Bullard,Charles Meryon,1
1627,Miss Ellen T. Bullard,Robert Nanteuil,2
1628,Miss Ellen T. Bullard,J.C. Easling,1
1629,Mr. Albert Lewin,Perkins Harnly,1
1630,Mr. Clarence Van Dyke Tiers,Thomas Sully,1
1631,Mr. Clarence Van Dyke Tiers,Matthew Pratt,1
1632,Mr. Ivan E. Phillips,François Le Moyne,1
1633,Mr. J. Russell Lowe,Frederick Pauling,1
1634,Mr. John L. Eastman,Hollander Graphic Workshop,1
1635,Mr. John L. Eastman,Willem de Kooning,1
1636,Mr. John L. Eastman,M. Knoedler & Company,1
1637,Mr. Lee V. Eastman,Willem de Kooning,1
1638,Mr. Lee V. Eastman,Hollander Graphic Workshop,1
1639,Mr. Lee V. Eastman,M. Knoedler & Company,1
1640,Mr. Pierre S. du Pont,Jacques Rigaud,1
1641,Mr. W.G. Russell Allen,Antonio del Pollaiuolo,1
1642,Mr. W.G. Russell Allen,Hieronymus Cock,2
1643,Mr. W.G. Russell Allen,Lucas van Leyden,2
1644,Mr. W.G. Russell Allen,Master of the E-Series Tarocchi,2
1645,Mr. W.G. Russell Allen,Nicoletto da Modena,2
1646,Mr. W.G. Russell Allen,Diego Velázquez,1
1647,Mr. W.G. Russell Allen,Lucas van Doetechum,2
1648,Mr. W.G. Russell Allen,Giovanni Pietro Birago,2
1649,Mr. W.G. Russell Allen,Baccio Bandinelli,1
1650,Mr. W.G. Russell Allen,Jean Duvet,4
1651,Mr. W.G. Russell Allen,Parmigianino,1
1652,Mr. W.G. Russell Allen,Giovanni Battista Piranesi,1
1653,Mr. W.G. Russell Allen,Andrea Zoan,1
1654,Mr. W.G. Russell Allen,Jacopo de' Barbari,1
1655,Mr. W.G. Russell Allen,Johannes van Doetechum the Elder,2
1656,Mr. W.G. Russell Allen,Albrecht Altdorfer,48
1657,Mr. W.G. Russell Allen,William Blake,29
1658,Mr. W.G. Russell Allen,Pieter Bruegel the Elder,4
1659,Mr. W.G. Russell Allen,Canaletto,31
1660,Mr. W.G. Russell Allen,Enea Vico,1
1661,Mr. W.G. Russell Allen,Giovanni Domenico Tiepolo,27
1662,Mr. W.G. Russell Allen,Francisco Goya,5
1663,Mr. W.G. Russell Allen,Albrecht Dürer,22
1664,Mr. W.G. Russell Allen,Marcantonio Raimondi,20
1665,Mr. W.G. Russell Allen,Andrea Mantegna,8
1666,Mr. W.G. Russell Allen,Ottavio Leoni,18
1667,Mr. W.G. Russell Allen,Martin Schongauer,18
1668,Mr. W.G. Russell Allen,Lucas Cranach the Elder,11
1669,Mr. W.G. Russell Allen,Italian 15th Century,2
1670,Mr. W.G. Russell Allen,Giovanni Battista Tiepolo,13
1671,Mr. W.G. Russell Allen,Hans Baldung Grien,12
1672,Mr. W.G. Russell Allen,Jean-Auguste-Dominique Ingres,1
1673,Mr. W.G. Russell Allen,Giovanni Antonio da Brescia,1
1674,Mr. W.G. Russell Allen,Raphael,11
1675,Mr. W.G. Russell Allen,Netherlandish 16th Century,1
1676,Mr. W.G. Russell Allen,Benedetto Montagna,1
1677,Mr. W.G. Russell Allen,Master NA.DAT with the Mousetrap,1
1678,Mr. W.G. Russell Allen,Master of the Beheading of St. John the Baptist,1
1679,Mr. W.G. Russell Allen,Hendrik Hondius I,1
1680,Mr. W.G. Russell Allen,Adam Elsheimer,7
1681,Mr. W.G. Russell Allen,Hendrik Goudt,7
1682,Mr. and Mrs. Christopher Middendorf,Jacob Kainen,9
1683,Mr. and Mrs. George Willets Davison,Rembrandt Peale,1
1684,Mr. and Mrs. J. Watson Webb,James McNeill Whistler,37
1685,Mr. and Mrs. Jacob Kainen,Hendrick Goltzius,1
1686,Mr. and Mrs. Jacob Kainen,Jacob Matham,1
1687,Mr. and Mrs. Jem Hom,Jacob Kainen,9
1688,Mrs. Ailsa Mellon Bruce,Sir Oswald Hornby Joseph Birley,1
1689,Mrs. Charles E. Slatkin,Nicholas Krushenick,1
1690,Mrs. Charles E. Slatkin,Roy Lichtenstein,1
1691,Mrs. Charles E. Slatkin,Ilya Bolotowsky,2
1692,Mrs. Charles E. Slatkin,Kenneth Noland,1
1693,Mrs. Charles E. Slatkin,Ivan Chermayeff,1
1694,Mrs. Charles E. Slatkin,Larry Zox,1
1695,Mrs. Charles E. Slatkin,Theodoros Stamos,1
1696,Mrs. Felix M. Warburg,Agnolo degli Erri,1
1697,Mrs. Felix M. Warburg,Pietro Lorenzetti,3
1698,Mrs. George Nichols,Pierre Drevet,1
1699,Mrs. George Nichols,Nicolas Delaunay,1
1700,Mrs. George Nichols,Hyacinthe Rigaud,1
1701,Mrs. George Nichols,François-Hubert Drouais,1
1702,Mrs. George Nichols,Jean Honoré Fragonard,1
1703,Mrs. George Nichols,Jacques-Firmin Beauvarlet,1
1704,Mrs. George Nichols,Benoît Audran II,1
1705,Mrs. George Nichols,Antoine Watteau,1
1706,Mrs. Gordon Dexter,John Singleton Copley,2
1707,Mrs. Jesse Isidor Straus,Clodion,1
1708,Mrs. John Russell Pope,John Russell Pope,20
1709,Mrs. John W. Simpson,Jean Siméon Chardin,1
1710,Mrs. John W. Simpson,Clodion,1
1711,Mrs. John W. Simpson,Auguste Rodin,39
1712,Mrs. John W. Simpson,Sir Henry Raeburn,1
1713,Mrs. Lessing J. Rosenwald,Joris Hoefnagel,22
1714,Mrs. Peter H.B. Frelinghuysen,Francisco Goya,2
1715,Mrs. Ralph Harman Booth,South Netherlandish 15th Century,1
1716,Mrs. Ralph Harman Booth,Hellenistic 2nd Century B.C./1st Century A.D.,1
1717,Mrs. Ralph Harman Booth,Rhenish 15th Century,1
1718,Mrs. Ralph Harman Booth,German 15th Century,1
1719,Mrs. Ralph Harman Booth,Netherlandish 15th Century,1
1720,Mrs. Robert A. Hauslohner,Peter Milton,12
1721,Mrs. Robert A. Hauslohner,Aquarius Press,11
1722,Mrs. Robert A. Hauslohner,Gretchen Ewert,7
1723,Mrs. Robert A. Hauslohner,Mimmo Paladino,10
1724,Mrs. Robert A. Hauslohner,Robert E. Townsend,4
1725,Mrs. Robert B. Noyes,Gilbert Stuart,1
1726,Mrs. Virginia Steele Scott,Gabriele Münter,1
1727,Patrons' Permanent Fund,Michel Anguier,1
1728,Paul Joseph Sachs,Jacopo Francia,1
1729,Paul Joseph Sachs,Ludwig Krug,1
1730,Paul Joseph Sachs,Master AG,1
1731,Paul Joseph Sachs,Maso Finiguerra,1
1732,Paul Joseph Sachs,Georg Pencz,1
1733,Paul Joseph Sachs,Hans Burgkmair I,1
1734,Paul Joseph Sachs,Italian 15th Century,1
1735,Paul Joseph Sachs,Heinrich Aldegrever,1
1736,Paul Joseph Sachs,Hans Leonard Schäufelein,1
1737,Paul Joseph Sachs,Cristofano Robetta,1
1738,Paul Joseph Sachs,Sebald Beham,5
1739,Paul Joseph Sachs,Leonhard Beck,3
1740,Philip Hofer,Albrecht Dürer,9
1741,Philip Hofer,Rembrandt van Rijn,6
1742,Philip Hofer,Albrecht Altdorfer,1
1743,Philip Hofer,Hans Baldung Grien,1
1744,Philip Hofer,Claude Lorrain,1
1745,Philip Hofer,Francis Seymour Haden,1
1746,Samuel H. Kress,Andrea della Robbia,1
1747,Samuel H. Kress,Italian 16th Century,1
1748,Samuel H. Kress,Giovanni Antonio Amadeo,2
1749,Samuel H. Kress,Anonymous Artist,1
1750,Samuel H. Kress Foundation,Michelangelo Anselmi,1
1751,Samuel H. Kress Foundation,Federico Barocci,1
1752,Samuel H. Kress Foundation,Bartolomeo Veneto,1
1753,Samuel H. Kress Foundation,Marco Basaiti,1
1754,Samuel H. Kress Foundation,Jacopo Bassano,1
1755,Samuel H. Kress Foundation,Domenico Beccafumi,1
1756,Samuel H. Kress Foundation,Sandro Botticelli,1
1757,Samuel H. Kress Foundation,Agnolo Bronzino,1
1758,Samuel H. Kress Foundation,Giuliano Bugiardini,1
1759,Samuel H. Kress Foundation,Fra Angelico,1
1760,Samuel H. Kress Foundation,Vittore Carpaccio,1
1761,Samuel H. Kress Foundation,Giuseppe Maria Crespi,1
1762,Samuel H. Kress Foundation,Duccio di Buoninsegna,1
1763,Samuel H. Kress Foundation,Carlo Crivelli,1
1764,Samuel H. Kress Foundation,Cariani,1
1765,Samuel H. Kress Foundation,Cima da Conegliano,1
1766,Samuel H. Kress Foundation,Agnolo Gaddi,1
1767,Samuel H. Kress Foundation,Raphael,1
1768,Samuel H. Kress Foundation,Pier Francesco Fiorentino,1
1769,Samuel H. Kress Foundation,Pesellino,1
1770,Samuel H. Kress Foundation,Paolo Veneziano,1
1771,Samuel H. Kress Foundation,Giovanni Battista Moroni,1
1772,Samuel H. Kress Foundation,Jacopo del Sellaio,1
1773,Samuel H. Kress Foundation,Gian Lorenzo Bernini,1
1774,Samuel H. Kress Foundation,Domenico Fetti,1
1775,Samuel H. Kress Foundation,Fra Filippo Lippi,4
1776,Samuel H. Kress Foundation,Nardo di Cione,3
1777,Samuel H. Kress Foundation,Andrea del Verrocchio,3
1778,Samuel H. Kress Foundation,Giovanni Baronzio,2
1779,Samuel H. Kress Foundation,Alvise Vivarini,2
1780,Samuel H. Kress Foundation,Jean-Baptiste Carpeaux,2
1781,Samuel H. Kress Foundation,Pietro Rotari,2
1782,Samuel H. Kress Foundation,Ercole de' Roberti,2
1783,Samuel H. Kress Foundation,Rosalba Carriera,2
1784,Samuel H. Kress Foundation,Francesco del Cossa,2
1785,Samuel H. Kress Foundation,Correggio,2
1786,Samuel H. Kress Foundation,Masolino da Panicale,2
1787,Samuel H. Kress Foundation,Andrea Mantegna,2
1788,Samuel H. Kress Foundation,Pietro Perugino,2
1789,Samuel H. Kress Foundation,Alessandro Magnasco,2
1790,Samuel H. Kress Foundation,Benvenuto di Giovanni,1
1791,Samuel H. Kress Foundation,Pietro Longhi,2
1792,Samuel H. Kress Foundation,Giorgione,2
1793,Samuel H. Kress Foundation,Filippino Lippi,2
1794,Samuel H. Kress Foundation,Mino da Fiesole,2
1795,Samuel H. Kress Foundation,Giovanni della Robbia,2
1796,Samuel H. Kress Foundation,Desiderio da Settignano,2
1797,Samuel H. Kress Foundation,Giovanni Battista Tiepolo,4
1798,Samuel H. Kress Foundation,Florentine 15th Century,2
1799,Samuel H. Kress Foundation,Italian 16th Century,2
1800,Samuel H. Kress Foundation,Florentine 16th Century,2
1801,Samuel H. Kress Foundation,North Italian 15th Century,2
1802,Samuel H. Kress Foundation,Antonio Rossellino,3
1803,Samuel H. Kress Foundation,Marco Zoppo,1
1804,Samuel H. Kress Foundation,Gentile da Fabriano,2
1805,Samuel H. Kress Foundation,Lorenzo Lotto,4
1806,Samuel H. Kress Foundation,Bartolomeo Vivarini,1
1807,Samuel H. Kress Foundation,Jacopo Tintoretto,1
1808,Samuel H. Kress Foundation,Bernardino Luini,11
1809,Samuel H. Kress Foundation,Pensionante del Saraceni,1
1810,Samuel H. Kress Foundation,Giuseppe Caletti,1
1811,Samuel H. Kress Foundation,Italian 15th/16th Century,1
1812,Samuel H. Kress Foundation,Giovanni Battista Caccini,1
1813,Samuel H. Kress Foundation,Domenico Tintoretto,1
1814,Samuel H. Kress Foundation,Fernando Yáñez de la Almedina,1
1815,Samuel H. Kress Foundation,Barthélemy Prieur,1
1816,Samuel H. Kress Foundation,Venetian 15th Century,1
1817,Samuel H. Kress Foundation,Master of the Osservanza,1
1818,Samuel H. Kress Foundation,Italian 20th Century,1
1819,Samuel H. Kress Foundation,Italian 17th Century,1
1820,Samuel H. Kress Foundation,Francesco Segala,1
1821,Samuel H. Kress Foundation,Ferrarese 15th Century,1
1822,Samuel H. Kress Foundation,Titian,3
1823,Samuel H. Kress Foundation,Biagio d'Antonio,3
1824,Samuel H. Kress Foundation,Domenico Veneziano,3
1825,Samuel H. Kress Foundation,Dosso Dossi,3
1826,Samuel H. Kress Foundation,Andrea di Bartolo,3
1827,Samuel H. Kress Foundation,Francesco Guardi,3
1828,Samuel H. Kress Foundation,Sassetta,3
1829,Samuel H. Kress Foundation,Sano di Pietro,3
1830,Samuel H. Kress Foundation,Sebastiano Ricci,3
1831,Samuel H. Kress Foundation,Giovanni Larciani (Master of the Kress Landscapes),3
1832,Samuel H. Kress Foundation,Anonymous Artist,10
1833,Samuel H. Kress Foundation,Piero di Cosimo,3
1834,Samuel H. Kress Foundation,Giovanni Bellini,7
1835,Samuel H. Kress Foundation,Agnolo di Domenico del Mazziere,1
1836,Samuel H. Kress Foundation,Orsino Benintendi,1
1837,Samuel H. Kress Foundation,Gasparo Cairano,1
1838,Samuel H. Kress Foundation,Tanzio da Varallo,1
1839,Samuel H. Kress Foundation,Giuseppe Ghislandi,1
1840,Samuel H. Kress Foundation,Italian 15th Century,5
1841,Samuel H. Kress Foundation,Benozzo Gozzoli,1
1842,Samuel H. Kress Foundation,Girolamo da Carpi,1
1843,Samuel H. Kress Foundation,Girolamo di Benvenuto,1
1844,Samuel H. Kress Foundation,Giovanni di Paolo,1
1845,Samuel H. Kress Foundation,Giotto,1
1846,Samuel H. Kress Foundation,Giannicola di Paolo,1
1847,Samuel H. Kress Foundation,Michele Giambono,1
1848,Samuel H. Kress Foundation,Moretto da Brescia,1
1849,Samuel H. Kress Foundation,Lippo Memmi,1
1850,Samuel H. Kress Foundation,Donnino di Domenico del Mazziere,1
1851,Samuel H. Kress Foundation,Matteo di Giovanni,1
1852,Samuel H. Kress Foundation,Baldassare d'Este,1
1853,Samuel H. Kress Foundation,Giovanni Battista Bregno,1
1854,Samuel H. Kress Foundation,Bartolomeo Bulgarini,1
1855,Samuel H. Kress Foundation,Lazzerini Workshop,1
1856,Samuel H. Kress Foundation,Master of the David and Saint John Statuettes,1
1857,Samuel H. Kress Foundation,Antonio del Pollaiuolo,1
1858,Samuel H. Kress Foundation,Matteo Civitali,1
1859,Samuel H. Kress Foundation,Fra Carnevale,1
1860,Samuel H. Kress Foundation,Simone Martini,1
1861,Samuel H. Kress Foundation,Domenico Gagini,1
1862,Samuel H. Kress Foundation,Francesco di Simone Ferrucci,1
1863,Samuel H. Kress Foundation,French 18th Century,1
1864,Samuel H. Kress Foundation,Benedetto Briosco,1
1865,Samuel H. Kress Foundation,Lorenzo Monaco,1
1866,Samuel H. Kress Foundation,Annibale Fontana,1
1867,"Smithsonian Institution, Resident Associate Program",Jacob Kainen,1
1868,Southwestern Bell Corporation,Paul Strand,1
1869,The A.W. Mellon Educational and Charitable Trust,Thomas Sully,6
1870,The A.W. Mellon Educational and Charitable Trust,Samuel Lovett Waldo,1
1871,The A.W. Mellon Educational and Charitable Trust,Gilbert Stuart,21
1872,The A.W. Mellon Educational and Charitable Trust,Unknown 18th Century,1
1873,The A.W. Mellon Educational and Charitable Trust,Frans Hals,1
1874,The A.W. Mellon Educational and Charitable Trust,Pierre Legros I,1
1875,The A.W. Mellon Educational and Charitable Trust,Govaert Flinck,1
1876,The A.W. Mellon Educational and Charitable Trust,Joseph Wright,1
1877,The A.W. Mellon Educational and Charitable Trust,Charles Willson Peale,1
1878,The A.W. Mellon Educational and Charitable Trust,John Quidor,1
1879,The A.W. Mellon Educational and Charitable Trust,John Trumbull,1
1880,The A.W. Mellon Educational and Charitable Trust,American 18th Century,1
1881,The A.W. Mellon Educational and Charitable Trust,American 19th Century,1
1882,The A.W. Mellon Educational and Charitable Trust,John Vanderlyn,1
1883,The A.W. Mellon Educational and Charitable Trust,British 18th Century,1
1884,The A.W. Mellon Educational and Charitable Trust,John Wollaston,2
1885,The A.W. Mellon Educational and Charitable Trust,Rembrandt van Rijn,2
1886,The A.W. Mellon Educational and Charitable Trust,Jo Davidson,2
1887,The A.W. Mellon Educational and Charitable Trust,Mather Brown,1
1888,The A.W. Mellon Educational and Charitable Trust,Clodion,2
1889,The A.W. Mellon Educational and Charitable Trust,Edward Savage,2
1890,The A.W. Mellon Educational and Charitable Trust,Benjamin West,2
1891,The A.W. Mellon Educational and Charitable Trust,Sir Anthony van Dyck,1
1892,The A.W. Mellon Educational and Charitable Trust,German 19th Century,1
1893,The A.W. Mellon Educational and Charitable Trust,Frank Duveneck,2
1894,The A.W. Mellon Educational and Charitable Trust,Aelbert Cuyp,1
1895,The A.W. Mellon Educational and Charitable Trust,Jean-Baptiste Tuby I,1
1896,The A.W. Mellon Educational and Charitable Trust,Thomas Wilcocks Sully,1
1897,The A.W. Mellon Educational and Charitable Trust,Dutch 17th Century,1
1898,The A.W. Mellon Educational and Charitable Trust,Carl Fredrik von Breda,1
1899,The A.W. Mellon Educational and Charitable Trust,George Knapton,1
1900,The A.W. Mellon Educational and Charitable Trust,Chester Harding,1
1901,The A.W. Mellon Educational and Charitable Trust,Joseph Highmore,1
1902,The A.W. Mellon Educational and Charitable Trust,Matthew Harris Jouett,1
1903,The A.W. Mellon Educational and Charitable Trust,Unknown 19th Century,1
1904,The A.W. Mellon Educational and Charitable Trust,John Singleton Copley,1
1905,The Armand Hammer Foundation,Edme Bouchardon,1
1906,The Australian Legal Group,Banduk Marika,1
1907,The Australian Legal Group,Sidney Nolan,1
1908,The Australian Legal Group,John Olsen,1
1909,The Australian Legal Group,Jan Senbergs,1
1910,The Australian Legal Group,Tim Storrier,1
1911,The Australian Legal Group,Ann Thomson,1
1912,The Australian Legal Group,Colin Lanceley,1
1913,The Australian Legal Group,Robert Juniper,1
1914,The Australian Legal Group,Arthur Boyd,1
1915,The Australian Legal Group,Lawrence Daws,1
1916,The Australian Legal Group,Various Artists,1
1917,The Leger Galleries Ltd.,"George Barret, Jr.",1
1918,"The Mark Rothko Foundation, Inc.",Mark Rothko,23
1919,United States Government,LeRoy McCarrel,3
1920,United States Government,Stefano Della Bella,33
1921,United States Government,Carl Buergerniss,34
1922,United States Government,Lelah Nelson,4
1923,United States Government,Mary E. Humes,36
1924,United States Government,Vincent Murphy,3
1925,United States Government,Anne B. Trepagnier,2
1926,United States Government,Ferdinand Cartier,33
1927,United States Government,Chris Makrenos,3
1928,United States Government,Franklin C. Moyan,3
1929,United States Government,Margaret Concha,36
1930,United States Government,Henry De Wolfe,36
1931,United States Government,Alexander Anderson,6
1932,United States Government,Eva Wilson,32
1933,United States Government,Edward L. Loper,28
1934,United States Government,Alfonso Moreno,3
1935,United States Government,Marie Famularo,28
1936,United States Government,Isadore Goldberg,28
1937,United States Government,Gordon Saltar,28
1938,United States Government,Sylvia Dezon,29
1939,United States Government,Inez McCombs,3
1940,United States Government,Frank Fumagalli,29
1941,United States Government,Joseph L. Boyd,33
1942,United States Government,William Parkinson,4
1943,United States Government,Rolland Livingstone,30
1944,United States Government,Harry Eisman,30
1945,United States Government,Jacques Callot,31
1946,United States Government,John Oster,4
1947,United States Government,Rosalia Lane,31
1948,United States Government,Fritz Boehmer,31
1949,United States Government,James McLellan,3
1950,United States Government,Anne Nemtzoff,4
1951,United States Government,J. Howard Iams,29
1952,United States Government,Lawrence Phillips,37
1953,United States Government,Agnes Karlin,4
1954,United States Government,Dorothy Posten,37
1955,United States Government,Frank Wenger,48
1956,United States Government,Henry Blonkenfeld,2
1957,United States Government,Thomas Watts,2
1958,United States Government,Charles Caseau,53
1959,United States Government,Hardin Walsh,2
1960,United States Government,Annie B. Johnston,56
1961,United States Government,Francis Law Durand,58
1962,United States Government,Juanita Lantz,4
1963,United States Government,Melita Hofmann,63
1964,United States Government,Lillian Causey,64
1965,United States Government,Lester Kausch,4
1966,United States Government,Genevieve Jordan,4
1967,United States Government,Ruth M. Barnes,65
1968,United States Government,Nancy Crimi,69
1969,United States Government,Roy Williams,2
1970,United States Government,Max Unger,2
1971,United States Government,Margaret Knapp,4
1972,United States Government,Glenn Pearce,1
1973,United States Government,Carl Schutz,1
1974,United States Government,John Tubrant,1
1975,United States Government,Jessie Trueworthy,1
1976,United States Government,Gerald Transpota,1
1977,United States Government,A.R. Tolman,1
1978,United States Government,Harvey Thoss,1
1979,United States Government,Donald Williams,2
1980,United States Government,McCarthy,4
1981,United States Government,Mina Lowry,47
1982,United States Government,Leon Witt,2
1983,United States Government,Arthur Johnson,37
1984,United States Government,Nicholas Amantea,37
1985,United States Government,M. Rosenshield-von-Paulin,37
1986,United States Government,Frances Lichten,37
1987,United States Government,Bessie Forman,37
1988,United States Government,"Ernest A. Towers, Jr.",37
1989,United States Government,Julie C. Brush,38
1990,United States Government,Florence Truelson,38
1991,United States Government,David P Willoughby,2
1992,United States Government,Jack Williamson,2
1993,United States Government,Katherine Hastings,39
1994,United States Government,Nicholas Gorid,47
1995,United States Government,Charlotte Angus,39
1996,United States Government,Jessie M. Benge,40
1997,United States Government,Harry G. Alexander,2
1998,United States Government,John Tarantino,41
1999,United States Government,Albert Levone,41
2000,United States Government,George Loughridge,41
2001,United States Government,Bertha Stefano,2
2002,United States Government,Margaret Linsley,43
2003,United States Government,John R. Towers,2
2004,United States Government,Edith Magnette,45
2005,United States Government,Jean Peszel,45
2006,United States Government,Edna C. Rex,46
2007,United States Government,Kathryn Uhl,2
2008,United States Government,Mrs. Inez Montgomery,3
2009,United States Government,Ella Josephine Sterling,26
2010,United States Government,Arelia Arbo,27
2011,United States Government,Edith Towner,21
2012,United States Government,Al Curry,21
2013,United States Government,J.J. O'Neill,3
2014,United States Government,Magnus S. Fossum,21
2015,United States Government,Jesus Pena,3
2016,United States Government,Tulita Westfall,21
2017,United States Government,Raymond E. Noble,3
2018,United States Government,Harry Mann Waddell,21
2019,United States Government,Albert Eyth,4
2020,United States Government,Martha Reed,3
2021,United States Government,Ruggiero Pierotti,3
2022,United States Government,Victor F. Muollo,4
2023,United States Government,Lorenz Rothkranz,22
2024,United States Government,Martin Partyka,22
2025,United States Government,Syrena Swanson,22
2026,United States Government,Gladys Phillips,3
2027,United States Government,Gladys Cook,22
2028,United States Government,Virginia Berge,22
2029,United States Government,Charlotte Winter,22
2030,United States Government,Raymond Manupelli,20
2031,United States Government,Albert Camilli,4
2032,United States Government,Robert Brigadier,4
2033,United States Government,Francis Bruner,4
2034,United States Government,Charles Squires,18
2035,United States Government,John Matulis,18
2036,United States Government,Hans Westendorff,4
2037,United States Government,Cora Parker,18
2038,United States Government,Charles Criswell,18
2039,United States Government,Paul Ward,18
2040,United States Government,Luther D. Wenrich,4
2041,United States Government,Martha Elliot,4
2042,United States Government,Leo Drozdoff,4
2043,United States Government,Frank J. Mace,22
2044,United States Government,Manuel G. Runyan,19
2045,United States Government,Elmer G. Anderson,19
2046,United States Government,Edward D. Williams,4
2047,United States Government,Mario De Ferrante,4
2048,United States Government,Lucien Verbeke,20
2049,United States Government,Eleanor Ruelos,3
2050,United States Government,Roberta Spicer,20
2051,United States Government,Suzanne Roy,20
2052,United States Government,Suzanne Chapman,4
2053,United States Government,George C. Brown,4
2054,United States Government,Gerald Scalise,3
2055,United States Government,Florence Milto,3
2056,United States Government,Robert Stewart,22
2057,United States Government,John Dieterich,22
2058,United States Government,J.F. Rust,3
2059,United States Government,Dorothy Gernon,24
2060,United States Government,Marie Mitchell,25
2061,United States Government,Floyd R. Sharp,3
2062,United States Government,Giacinto Capelli,25
2063,United States Government,Evelyn Bailey,25
2064,United States Government,A. Zaidenberg,3
2065,United States Government,Arthur G. Merkley,26
2066,United States Government,Ruth Thomson,1
2067,United States Government,Ralph Atkinson,26
2068,United States Government,Rex F. Bush,26
2069,United States Government,Ray Price,26
