,target,source,value
1572,Robert Stana and Thomas Judy,Robert Stackhouse,3
1573,Robert Stana and Thomas Judy,Robert Arneson,3
1574,Robert Stana and Thomas Judy,Clare Romano,4
1575,Robert Stana and Thomas Judy,Cirrus Editions,5
1576,Robert Stana and Thomas Judy,Fred Martin,6
1577,Robert Stana and Thomas Judy,Karl Wirsum,4
1578,Robert Stana and Thomas Judy,Landfall Press,16
1579,Robert Stana and Thomas Judy,Bruce Conner,29
1580,Robert Stana and Thomas Judy,Michael McClure,27
1581,Robert Stana and Thomas Judy,Beth Van Hoesen,26
1582,Robert Stana and Thomas Judy,Kathan Brown,26
1583,Robert Stana and Thomas Judy,Chiron Press,3
1584,Robert Stana and Thomas Judy,Tamarind Institute,19
1585,Robert Stana and Thomas Judy,Dennis Oppenheim,3
1586,Robert Stana and Thomas Judy,Kenneth Tyler,3
1587,Robert Stana and Thomas Judy,Albert Christ-Janer,3
1588,Robert Stana and Thomas Judy,Jan Murdock,11
1589,Robert Stana and Thomas Judy,Various Artists,3
1590,Robert Stana and Thomas Judy,Vito Acconci,11
1591,Robert Stana and Thomas Judy,Will Petersen,11
1592,Robert Stana and Thomas Judy,Jack Lemon,12
1593,Robert Stana and Thomas Judy,Michael Knigin,3
1594,Robert Stana and Thomas Judy,Pratt Graphic Art Center,20
1595,Robert Stana and Thomas Judy,Styria Studio,4
1596,Robert Stana and Thomas Judy,Crown Point Press,32
1597,Robert and Kerstin Adams,Robert Adams,108
1598,Rosenwald Print Purchase Fund,Impressions Workshop,22
1599,Rosenwald Print Purchase Fund,Ronald Leroy Kowalke,22
1600,Roy Lichtenstein,Roy Lichtenstein,112
1601,Roy Lichtenstein,Fine Creations,12
1602,Roy Lichtenstein,Chris Sukimoto,4
1603,Roy Lichtenstein,Atelier Mourlot,3
1604,Roy Lichtenstein,Colorcraft,3
1605,Roy Lichtenstein,Castelli Graphics,4
1606,Roy Lichtenstein,Leo Castelli Gallery,11
1607,Roy Lichtenstein,Petersburg Press,5
1608,Roy Lichtenstein,Anthony Zepeda,4
1609,Roy Lichtenstein,Serge Lozingot,4
1610,Roy Lichtenstein,Styria Studio,3
1611,Roy Lichtenstein,Michael Berdan,3
1612,Roy Lichtenstein,Gemini G.E.L.,12
1613,Roy Lichtenstein,Lee Funderburg,7
1614,Roy Lichtenstein,Tyler Graphics Ltd.,14
1615,Roy Lichtenstein,Roger Campbell,7
1616,Roy Lichtenstein,Rodney Konopaki,6
1617,Roy Lichtenstein,James Reid,3
1618,Roy Lichtenstein,Original Editions,5
1619,Roy Lichtenstein,"Multiples, Inc.",4
1620,Roy Lichtenstein Foundation,Roy Lichtenstein,12
1621,Roy Lichtenstein Foundation,Murray Zimiles,12
1622,Roy Lichtenstein Foundation,Robert Franklin,15
1623,Roy Lichtenstein Foundation,Brandywine Workshop and Archives,16
1624,Roy Lichtenstein Foundation,Tanglewood Press,10
1625,Rudolf Sikora,Rudolf Sikora,8
1626,Ruth Fine,Ruth Fine,5
1627,Ruth Fine,Eugene Feldman,5
1628,Sam Francis,Sam Francis,56
1629,Samuel Priest Korper,Dieter Roth,25
1630,Samuel Priest Korper,Ives-Sillman,25
1631,Sandra Phillips,Bill Dane,6
1632,Sandra Phillips,John Harding,4
1633,Sandro Chia,Sandro Chia,3
1634,Sandro Chia,Graphicstudio,3
1635,Sarah Greenough,Mike Mandel,79
1636,Seth Neubardt,David Vestal,16
1637,Seymour Lipton,Seymour Lipton,24
1638,"Smithsonian Institution, Resident Associate Program",Gene Davis,3
1639,Souls Grown Deep Foundation,"James ""Son Ford"" Thomas",3
1640,Stephen Dull,Eleanor Dube,6
1641,Stephen Dull,Philip Hanson,6
1642,Stephen Dull,Chicago Decal Company,4
1643,Stephen Dull,Roger Brown,8
1644,Stephen Dull,Christina Ramberg,6
1645,Stephen G. Stein,William Eggleston,3
1646,Stephen G. Stein,Robert Adams,7
1647,Stephen G. Stein,Diane Arbus,4
1648,Stephen G. Stein,Lewis Baltz,25
1649,Stephen G. Stein,Lee Friedlander,5
1650,Susan Lorence,Cinda Sparling,5
1651,Susan Lorence,Library Fellows of the Whitney Museum of American Art,8
1652,Susan Lorence,Sylvia Roth,9
1653,Susan Lorence,Larry B. Wright,5
1654,Susan Lorence,Eric Fischl,10
1655,Susan Lorence,Alfonso Ossorio,10
1656,Susan Lorence,Richard Tuttle,5
1657,Susan Lorence,Kate Notman,10
1658,Susan Lorence,John Hutcheson,10
1659,Susan Lorence,Mei-mei Berssenbrugge,5
1660,Susan Lorence,Judith Solodkin,5
1661,Susan Lorence,Roberto De Lamonica,9
1662,Susan Steinhauser,Dorothea Lange,6
1663,The Ahmanson Foundation,Robert Adams,22
1664,"The Andy Warhol Foundation for the Visual Arts, Inc.",Andy Warhol,23
1665,"The Brown Foundation, Inc.",James Turrell,4
1666,The Edward R. Broida Trust,Vija Celmins,8
1667,The Edward R. Broida Trust,Pierre Alechinsky,6
1668,The Edward R. Broida Trust,Jake Berthot,7
1669,The Edward R. Broida Trust,Philip Guston,8
1670,The Edward R. Broida Trust,Dorothy Dehner,3
1671,The Horace W. Goldsmith Foundation,Lee Friedlander,58
1672,"The Mark Rothko Foundation, Inc.",Mark Rothko,69
1673,The Morris and Gwendolyn Cafritz Foundation,Tony Smith,3
1674,The Saul Steinberg Foundation,Saul Steinberg,27
1675,The Very Reverend and Mrs. Charles U. Harris,James Browning Wyeth,5
1676,The William Stamps Farish Fund,Pat Steir,8
1677,The William Stamps Farish Fund,Landfall Press,8
1678,The William Stamps Farish Fund,Jennifer Melby,26
1679,The William Stamps Farish Fund,Brice Marden,26
1680,The William Stamps Farish Fund,Timothy F. Berry,8
1681,University of South Florida Foundation,Ed Ruscha,6
1682,University of South Florida Foundation,Miriam Schapiro,4
1683,University of South Florida Foundation,Richard Smith,4
1684,University of South Florida Foundation,William Weege,6
1685,University of South Florida Foundation,Vito Acconci,4
1686,University of South Florida Foundation,Robert Rauschenberg,71
1687,University of South Florida Foundation,Charles Hinman,6
1688,University of South Florida Foundation,Oscar Bailey,4
1689,University of South Florida Foundation,Graphicstudio,232
1690,University of South Florida Foundation,Larry Bell,6
1691,University of South Florida Foundation,Anthony Stoeveken,7
1692,University of South Florida Foundation,Adja Yunkers,3
1693,University of South Florida Foundation,Chuck Close,3
1694,University of South Florida Foundation,Deli Sacilotto,9
1695,University of South Florida Foundation,Nicholas Krushenick,8
1696,University of South Florida Foundation,Joel-Peter Witkin,7
1697,University of South Florida Foundation,Robert Fichter,7
1698,University of South Florida Foundation,Richard Anuszkiewicz,7
1699,University of South Florida Foundation,Lee Friedlander,17
1700,University of South Florida Foundation,Robert Mapplethorpe,9
1701,University of South Florida Foundation,James Rosenquist,19
1702,University of South Florida Foundation,Jim Dine,43
1703,University of South Florida Foundation,Arakawa,16
1704,University of South Florida Foundation,Philip Pearlstein,15
1705,Untitled Press,Robert Rauschenberg,5
1706,Victoria Cassis,Joan Cassis,19
1707,Virginia Dwan,Michael Heizer,12
1708,Virginia Dwan,Elaine Sturtevant,5
1709,Virginia Dwan,Sol LeWitt,8
1710,Vito Acconci,Graphicstudio,51
1711,Vito Acconci,Vito Acconci,51
1712,Waitzkin Memorial Library Trust,Stella Waitzkin,3
1713,Walter Reinhardt,Robert Keyser,4
1714,Werner Drewes,Werner Drewes,3
1715,William Carter,William Carter,7
1716,William Christenberry,Lee Friedlander,5
1717,William Jaffe,Miriam Beerman,3
1718,William O'Reilly,Red Grooms,11
1719,William O'Reilly,Jennifer Melby,11
1720,Woodward Foundation,Jack Youngerman,4
1721,Woodward Foundation,James V. Smith,4
1722,Woodward Foundation,Claes Oldenburg,4
1723,Woodward Foundation,Robert Motherwell,4
1724,Woodward Foundation,Joseph Cornell,4
1725,Woodward Foundation,James Webb,11
1726,Woodward Foundation,Zigmunds Priede,23
1727,Woodward Foundation,Bill Goldston,9
1728,Woodward Foundation,Helen Frankenthaler,14
1729,Woodward Foundation,Lee Bontecou,4
1730,Woodward Foundation,Ron Olds,6
1731,Woodward Foundation,Jim Dine,5
1732,Woodward Foundation,Josef Albers,3
1733,Woodward Foundation,Larry Rivers,6
1734,Woodward Foundation,David Hockney,6
1735,Woodward Foundation,"Brooke Alexander, Inc.",6
1736,Woodward Foundation,Agnes Martin,6
1737,Woodward Foundation,Frank Stella,6
1738,Woodward Foundation,James Rosenquist,7
1739,Woodward Foundation,Robert Rauschenberg,27
1740,Woodward Foundation,Robert Knisel,3
1741,Woodward Foundation,Ben Berns,3
1742,Woodward Foundation,Dan Gualdoni,3
1743,Woodward Foundation,Jeff Wasserman,3
1744,Woodward Foundation,Ron McPherson,3
1745,Woodward Foundation,Universal Limited Art Editions,74
1746,Woodward Foundation,Charles Ritt,5
1747,Woodward Foundation,Gemini G.E.L.,25
1748,Woodward Foundation,Daniel Freeman,5
1749,Woodward Foundation,Jasper Johns,46
1750,Woodward Foundation,Sam Francis,3
1751,Woodward Foundation,Red Grooms,3
1752,Woodward Foundation,Mark Tobey,3
1753,Woodward Foundation,Donn Steward,17
