,target,source,value
1826,United States Government,Stella Mosher,10
1827,United States Government,Douglas Cox,2
1828,United States Government,Walter G. Capuozzo,2
1829,United States Government,Herbert Marsh,10
1830,United States Government,Eleanor Alexander,2
1831,United States Government,Sara Garfinkel,10
1832,United States Government,Helen Balfour,2
1833,United States Government,Margaret Stottlemeyer,2
1834,United States Government,William Kieckhofel,10
1835,United States Government,Edward Grant,4
1836,United States Government,Carl Buergerniss,11
1837,United States Government,Irene Lawson,12
1838,United States Government,Alfred Denghausen,2
1839,United States Government,Charles Enjoian,2
1840,United States Government,Walter Praefke,2
1841,United States Government,Millia Davenport,14
1842,United States Government,Cora Parker,14
1843,United States Government,Renee A. Monfalcone,2
1844,United States Government,Alfonso Moreno,2
1845,United States Government,Tabea Hosier,2
1846,United States Government,Lelah Nelson,2
1847,United States Government,Al Curry,13
1848,United States Government,J.J. O'Neill,2
1849,United States Government,Helen Hobart,2
1850,United States Government,Bertha Semple,13
1851,United States Government,Erwin Schwabe,13
1852,United States Government,Thomas Holloway,2
1853,United States Government,Vincent Murphy,2
1854,United States Government,Maud M. Holme,13
1855,United States Government,Edith Miller,13
1856,United States Government,Fred Hassebrock,13
1857,United States Government,Creighton Kay-Scott,12
1858,United States Government,Dorothy Dwin,12
1859,United States Government,Ann Belle N. Eubank,2
1860,United States Government,Albert Eyth,2
1861,United States Government,Pearl Gibbo,12
1862,United States Government,James Jones,12
1863,United States Government,Byron Dingman,10
1864,United States Government,Irene Schaefer,12
1865,United States Government,Clarence W. Dawson,2
1866,United States Government,Doris Beer,12
1867,United States Government,Ann Gene Buckley,12
1868,United States Government,Frank Nelson,12
1869,United States Government,William Hoffman,2
1870,United States Government,Dorothy Lacey,13
1871,United States Government,Daniel Marshack,12
1872,United States Government,Mina Greene,10
1873,United States Government,Edward D. Williams,2
1874,United States Government,Ralph N. Morgan,10
1875,United States Government,Gordena Jackson,8
1876,United States Government,Mary Fitzgerald,8
1877,United States Government,James H.C. Vail,8
1878,United States Government,Eleanor Gausser,7
1879,United States Government,Lucille Lacoursiere,7
1880,United States Government,Mary C. Davidson,7
1881,United States Government,Irene M. Burge,7
1882,United States Government,Percival Jenner,7
1883,United States Government,Edmond Lorts,3
1884,United States Government,Columbus Simpson,7
1885,United States Government,Helen E. Gilman,7
1886,United States Government,William McAuley,7
1887,United States Government,Henry Granet,7
1888,United States Government,Eugene La Foret,3
1889,United States Government,Gordon Saltar,7
1890,United States Government,Lillian M. Mosseller,7
1891,United States Government,James McLellan,3
1892,United States Government,A. Zimet,6
1893,United States Government,Betty Jacob,6
1894,United States Government,Kurt Melzer,6
1895,United States Government,Herman O. Stroh,3
1896,United States Government,LeRoy McCarrel,3
1897,United States Government,Michael Trekur,7
1898,United States Government,Carmel Wilson,8
1899,United States Government,Marie Lutrell,7
1900,United States Government,Elizabeth Valentine,7
1901,United States Government,Frank McEntee,3
1902,United States Government,James M. Lawson,3
1903,United States Government,Magnus S. Fossum,7
1904,United States Government,Eugene C. Miller,3
1905,United States Government,Arlene Perkins,7
1906,United States Government,Frank Fumagalli,7
1907,United States Government,Ethel Dougan,6
1908,United States Government,Alois E. Ulrich,8
1909,United States Government,George Loughridge,8
1910,United States Government,Fritz Boehmer,2
1911,United States Government,Eva Noe,10
1912,United States Government,Wellington Blewett,2
1913,United States Government,Alice Braun,2
1914,United States Government,Douglas Campbell,10
1915,United States Government,Salvatore Borrazzo,2
1916,United States Government,Frank C. Barks,2
1917,United States Government,Dana Bartlett,2
1918,United States Government,Adolph Opstad,9
1919,United States Government,Charles Moss,3
1920,United States Government,Ruth Bialostosky,2
1921,United States Government,Charles Criswell,9
1922,United States Government,Gerald Bernhardt,2
1923,United States Government,Florence Milto,3
1924,United States Government,Marian Curtis Foster,9
1925,United States Government,Elbert S. Mowery,9
1926,United States Government,Frank Maurer,9
1927,United States Government,Lena Nastasi,3
1928,United States Government,Edward White,8
1929,United States Government,Frederick Jackson,8
1930,United States Government,Gladys C. Parker,8
1931,United States Government,Mabel Ritter,8
1932,United States Government,Robert Stewart,9
1933,United States Government,Claude Marshall,3
1934,United States Government,Ernest Capaldo,9
1935,United States Government,Elizabeth Moutal,3
1936,United States Government,Lawrence Peterson,9
1937,United States Government,John Oster,3
1938,United States Government,Mrs. Inez Montgomery,3
1939,United States Government,Harry G. Aberdeen,9
1940,United States Government,Albert Levone,9
1941,United States Government,Emma Wilson,1
1942,Washington Print Club,Paul Sandby,1
