,target,source,value
1014,Mrs. Addie Burr Clark,David Young Cameron,1
1015,Mrs. Addie Burr Clark,Edward Shepard Hewitt,1
1016,Mrs. Addie Burr Clark,Winslow Homer,10
1017,Mrs. Addie Burr Clark,Arthur William Heintzelman,1
1018,Mrs. Addie Burr Clark,Johan Barthold Jongkind,1
1019,Mrs. Addie Burr Clark,Reginald Marsh,1
1020,Mrs. Addie Burr Clark,Anders Zorn,1
1021,Mrs. Addie Burr Clark,Jacobus Houbraken,1
1022,Mrs. Albert J. Beveridge,Edgar Degas,1
1023,Mrs. Barbara Hutton,Canaletto,2
1024,Mrs. Barbara Hutton,Antonio Joli,2
1025,Mrs. Dwight Filley Davis,Sir Henry Raeburn,1
1026,Mrs. Earle E. Bessey,Francis Alexander,1
1027,Mrs. George Vetlesen,Thomas Sully,5
1028,Mrs. Gordon Dexter,John Singleton Copley,1
1029,Mrs. Henry R. Rea,"Marcus Gheeraerts, the Younger",1
1030,Mrs. Henry R. Rea,Anonymous Artist,1
1031,Mrs. Huttleston Rogers,George Inness,1
1032,Mrs. Janice H. Levin,Claude Monet,1
1033,Mrs. John Lockwood Pratt,Alessandro Longhi,1
1034,Mrs. John Lockwood Pratt,Anonymous Artist,1
1035,Mrs. Julia Marlowe Sothern,Irving R. Wiles,1
1036,Mrs. Lessing J. Rosenwald,Edward Greene Malbone,1
1037,Mrs. Norma B. Marin,John Marin,1
1038,Mrs. Peter H.B. Frelinghuysen,Jean-Baptiste-Camille Corot,1
1039,Mrs. Peter H.B. Frelinghuysen,Gustave Courbet,1
1040,Mrs. Ralph Harman Booth,Nicolaus Kremer,1
1041,Mrs. Ralph Harman Booth,Bernhard Strigel,4
1042,Mrs. Ralph Harman Booth,Italian 16th Century,1
1043,Mrs. Ralph Harman Booth,Giovanni Antonio Boltraffio,1
1044,Mrs. Ralph Harman Booth,Lucas Cranach the Elder,2
1045,Mrs. Ralph Harman Booth,Jacopo Tintoretto,2
1046,Mrs. Ralph Harman Booth,Giovanni Bellini,1
1047,Mrs. Richard Southgate,George Knapton,1
1048,Mrs. Robert A. Hauslohner,Anthony Gorny,1
1049,Mrs. Robert Giles,Anonymous Artist,1
1050,Mrs. Robert Giles,Jacob Adriaensz Bellevois,1
1051,Mrs. Robert W. Schuette,Charles Amédée Philippe Van Loo,2
1052,Mrs. Robert W. Schuette,Sir Henry Raeburn,1
1053,Mrs. Sally Avery,Milton Avery,1
1054,Mrs. Walter B. James,William Home Lizars,10
1055,Mrs. Walter B. James,"Robert Havell, Jr.",425
1056,Mrs. Walter B. James,John James Audubon,435
1057,Mrs. Winthrop Murray Crane,Ralph Earl,1
1058,Ms. Martha Hogan,John James Audubon,1
1059,Ms. Martha Hogan,"Robert Havell, Jr.",1
1060,Myron A. Hofer,James McNeill Whistler,5
1061,Myron A. Hofer,Charles Meryon,2
1062,Myron A. Hofer,Constantin Guys,1
1063,Myron A. Hofer,George Frost,1
1064,Myron A. Hofer,Sir Joshua Reynolds,1
1065,Myron A. Hofer,Nicolas Lancret,1
1066,Myron A. Hofer,Jacques André Portail,1
1067,Myron A. Hofer,Honoré Daumier,1
1068,Myron A. Hofer,Edgar Degas,1
1069,Oscar Doyle Johnson,Robert Henri,1
1070,Oskar Kokoschka,Oskar Kokoschka,1
1071,Paul Mellon,Christophe Fratin,1
1072,Paul P. Rosenberg & Co.,Giacomo Manzù,1
1073,Professor and Mrs. Daniel Bell,Albert Besnard,7
1074,R. Horace Gallatin,British 19th Century,1
1075,R. Horace Gallatin,Rembrandt van Rijn,15
1076,R. Horace Gallatin,Charles Meryon,13
1077,R. Horace Gallatin,Joseph Mallord William Turner,1
1078,R. Horace Gallatin,John Singer Sargent,1
1079,R. Horace Gallatin,Théodore Rousseau,1
1080,R. Horace Gallatin,Jean-François Millet,1
1081,R. Horace Gallatin,Henri-Joseph Harpignies,1
1082,R. Horace Gallatin,Francesco Guardi,1
1083,R. Horace Gallatin,Justus Danckerts,1
1084,R. Horace Gallatin,Narcisse Diaz de la Peña,1
1085,R. Horace Gallatin,Charles-François Daubigny,1
1086,R. Horace Gallatin,Jean-Baptiste-Camille Corot,1
1087,R. Horace Gallatin,Jean-Charles Cazin,1
1088,R. Horace Gallatin,Italian 18th Century,1
1089,R. Horace Gallatin,James McNeill Whistler,2
1090,R. Horace Gallatin,Anonymous Artist,2
1091,R. Horace Gallatin,Albrecht Dürer,10
1092,R. Horace Gallatin,Claude Lorrain,5
1093,R. Horace Gallatin,Jules Dupré,1
1094,Rudolf L. Baumfeld,Jacques Callot,9
1095,"S. Thomas Alexander, III",Keith Anden Achepohl,1
1096,Sam A. Lewisohn,Auguste Renoir,1
1097,Sam A. Lewisohn,Albert Pinkham Ryder,1
1098,Sam A. Lewisohn,Paul Gauguin,1
1099,Samuel H. Kress Foundation,Jean-Auguste-Dominique Ingres,1
1100,Samuel H. Kress Foundation,Jean Honoré Fragonard,3
1101,Samuel H. Kress Foundation,Claude Lorrain,1
1102,Samuel H. Kress Foundation,Anonymous Artist,1
1103,Samuel H. Kress Foundation,El Greco,1
1104,Samuel H. Kress Foundation,Élisabeth Louise Vigée Le Brun,1
1105,Samuel H. Kress Foundation,Louis Le Nain,1
1106,Samuel H. Kress Foundation,Nicolas Poussin,1
1107,Samuel H. Kress Foundation,Jean-Baptiste Joseph Pater,1
1108,Samuel H. Kress Foundation,Jean-Marc Nattier,1
1109,Samuel H. Kress Foundation,French 18th Century,2
1110,Samuel H. Kress Foundation,Antoine Watteau,1
1111,Samuel H. Kress Foundation,Italian 16th Century,2
1112,Samuel H. Kress Foundation,François Boucher,3
1113,Samuel H. Kress Foundation,Leone Leoni,2
1114,Samuel H. Kress Foundation,Milanese 16th Century,2
1115,Samuel H. Kress Foundation,Jean-Baptiste Greuze,1
1116,Samuel H. Kress Foundation,François-Hubert Drouais,1
1117,Samuel L. Fuller,Tiberio Tinelli,1
1118,Stanley Mortimer,Florentine 16th Century,1
1119,Stanley Mortimer,Neapolitan 16th Century,1
1120,Stanley Mortimer,Ludovico Lombardo,1
1121,Stephen Carlton Clark,Thomas Eakins,1
1122,Stephen Carlton Clark,Winslow Homer,1
1123,The A.W. Mellon Educational and Charitable Trust,Dutch 18th Century,1
1124,The A.W. Mellon Educational and Charitable Trust,Dutch 17th Century,1
1125,The A.W. Mellon Educational and Charitable Trust,Nehemiah Partridge,1
1126,The A.W. Mellon Educational and Charitable Trust,The Schuyler Limner,1
1127,The A.W. Mellon Educational and Charitable Trust,Scottish 18th Century,1
1128,The A.W. Mellon Educational and Charitable Trust,Rembrandt Peale,3
1129,The A.W. Mellon Educational and Charitable Trust,Daniel Huntington,3
1130,The A.W. Mellon Educational and Charitable Trust,Thomas Sully,3
1131,The A.W. Mellon Educational and Charitable Trust,French 19th Century,1
1132,The A.W. Mellon Educational and Charitable Trust,Anonymous Artist,3
1133,The A.W. Mellon Educational and Charitable Trust,Ralph Earl,1
1134,The A.W. Mellon Educational and Charitable Trust,Joseph Alexander Ames,1
1135,The A.W. Mellon Educational and Charitable Trust,Joseph Blackburn,1
1136,The A.W. Mellon Educational and Charitable Trust,Joseph Wright,1
1137,The A.W. Mellon Educational and Charitable Trust,Jeremiah Davison,1
1138,The A.W. Mellon Educational and Charitable Trust,John Johnston,1
1139,The A.W. Mellon Educational and Charitable Trust,Maria Verelst,1
1140,The A.W. Mellon Educational and Charitable Trust,Robert Edge Pine,1
1141,The A.W. Mellon Educational and Charitable Trust,James Ramsay,1
1142,The A.W. Mellon Educational and Charitable Trust,Frederick R. Spencer,1
1143,The A.W. Mellon Educational and Charitable Trust,Unknown 18th Century,9
1144,The A.W. Mellon Educational and Charitable Trust,Jeremiah Theus,1
1145,The A.W. Mellon Educational and Charitable Trust,John Trumbull,1
1146,The A.W. Mellon Educational and Charitable Trust,Charles Loring Elliott,1
1147,The A.W. Mellon Educational and Charitable Trust,James Frothingham,1
1148,The A.W. Mellon Educational and Charitable Trust,British 19th Century,3
1149,The A.W. Mellon Educational and Charitable Trust,Chester Harding,1
1150,The A.W. Mellon Educational and Charitable Trust,Henry Inman,1
1151,The A.W. Mellon Educational and Charitable Trust,David Johnson,1
1152,The A.W. Mellon Educational and Charitable Trust,Eastman Johnson,1
1153,The A.W. Mellon Educational and Charitable Trust,Thomas Bayley Lawson,1
1154,The A.W. Mellon Educational and Charitable Trust,John Vanderlyn,1
1155,The A.W. Mellon Educational and Charitable Trust,Douglas Volk,1
1156,The A.W. Mellon Educational and Charitable Trust,Unknown 19th Century,3
1157,The A.W. Mellon Educational and Charitable Trust,Enoch Seeman,1
1158,The A.W. Mellon Educational and Charitable Trust,Charles Cromwell Ingham,1
1159,The A.W. Mellon Educational and Charitable Trust,Mather Brown,1
1160,The A.W. Mellon Educational and Charitable Trust,Jacob Eichholtz,4
1161,The A.W. Mellon Educational and Charitable Trust,Ezra Ames,1
1162,The A.W. Mellon Educational and Charitable Trust,Alvan Clark,1
1163,The A.W. Mellon Educational and Charitable Trust,American 19th Century,23
1164,The A.W. Mellon Educational and Charitable Trust,British 18th Century,16
1165,The A.W. Mellon Educational and Charitable Trust,John Wollaston,2
1166,The A.W. Mellon Educational and Charitable Trust,British 17th Century,2
1167,The A.W. Mellon Educational and Charitable Trust,John Neagle,4
1168,The A.W. Mellon Educational and Charitable Trust,French 17th Century,2
1169,The A.W. Mellon Educational and Charitable Trust,Benjamin West,2
1170,The A.W. Mellon Educational and Charitable Trust,Gilbert Stuart,4
1171,The A.W. Mellon Educational and Charitable Trust,European 18th Century,2
1172,The A.W. Mellon Educational and Charitable Trust,Francis Alexander,1
1173,The A.W. Mellon Educational and Charitable Trust,Asher Brown Durand,1
1174,The Hon. Theodore Francis Green,Peeter Neeffs the Elder,1
1175,"United States Army Forces, Middle Pacific",Vincent Zenone,1
1176,"United States Army Forces, Middle Pacific",Michael Remus,1
1177,"United States Army Forces, Middle Pacific",Edward A. Sallenbach,8
1178,"United States Army Forces, Middle Pacific",Alexander Samuel MacLeod,6
1179,"United States Army Forces, Middle Pacific",Edwin Chapman,1
1180,United States Government,Paul Kelly,1
1181,United States Government,Harley Kempter,1
1182,United States Government,Maude Schell,1
1183,United States Government,Howard Lumbard,1
1184,United States Government,Carl Keksi,1
1185,United States Government,Eugene Shellady,1
1186,United States Government,Irene Malawicz,1
1187,United States Government,Michael Lauretano,1
1188,United States Government,Anthony Zuccarello,1
1189,United States Government,Hans Mangelsdorf,1
1190,United States Government,Cleo Lovett,1
1191,United States Government,Alexander Berth,1
1192,United States Government,Vera Van Voris,1
1193,United States Government,Alfred Walbeck,1
1194,United States Government,Ray Caswell,1
1195,United States Government,Samuel O. Klein,1
1196,United States Government,James M. Lawson,1
1197,United States Government,Fanchon Larzelere,1
1198,United States Government,Carol Larson,1
1199,United States Government,Rosalia Lane,1
1200,United States Government,Gertrude Koch,1
1201,United States Government,Mina Lowry,37
1202,United States Government,Helmut Hiatt,85
1203,United States Government,American 20th Century,101
1204,United States Government,A. Menendez,1
1205,United States Government,N. Rathovich,1
1206,United States Government,Frank M. Keane,1
1207,United States Government,Joseph Leboit,1
1208,United States Government,Grace Halpin,1
1209,United States Government,Lloyd Charles Lemcke,1
1210,United States Government,Henrietta S. Hukill,1
1211,United States Government,Hazel Hyde,1
1212,United States Government,Helen Hobart,1
1213,United States Government,J. Howard Iams,1
1214,United States Government,Elgin Moncure Styll,1
1215,United States Government,Emanuel Jacobson,1
1216,United States Government,Alice Stearns,1
1217,United States Government,John Jordan,1
1218,United States Government,Donald Williams,1
1219,United States Government,Arthur Stewart,1
1220,United States Government,May Hays,1
1221,United States Government,William Herbert,1
1222,United States Government,Herndon Hightower,1
1223,United States Government,Herman O. Stroh,1
1224,United States Government,Dolores Haupt,1
1225,United States Government,Gertrude Lemberg,1
1226,United States Government,Frank Gray,1
1227,United States Government,Jean Gordon,1
1228,United States Government,Warren W. Lemmon,1
1229,United States Government,John Hall,1
1230,United States Government,Agnes Sims,1
1231,United States Government,Esther Hansen,1
1232,United States Government,Milton Grubstein,1
1233,United States Government,LeRoy Griffith,1
1234,United States Government,Nicholas Gorid,1
1235,United States Government,J. Peltzman,1
1236,United States Government,W.J. Goodacre,1
1237,United States Government,Harry Goodman,1
1238,United States Government,Hazel Sheckler,1
1239,United States Government,Charles Squires,1
1240,United States Government,Charles Goodwin,1
1241,United States Government,Isidore Sovensky,1
1242,United States Government,Minnetta Good,1
1243,United States Government,Walter Hochstrasser,1
1244,United States Government,Wynna Wright,1
1245,United States Government,John Wilkes,1
1246,United States Government,Sarkis Erganian,1
1247,United States Government,Max Fernekes,1
1248,United States Government,Samuel Fineman,1
1249,United States Government,Thomas Dooley,1
1250,United States Government,David Dorfman,1
1251,United States Government,Alvin J. Doria,1
1252,United States Government,Ethel Dougan,1
1253,United States Government,Pearl Gibbo,1
1254,United States Government,Jacob Gielens,1
1255,United States Government,Helen E. Gilman,1
1256,United States Government,Robert Gilson,1
1257,United States Government,Adelaide Dyball,1
1258,United States Government,Henry Moran,1
1259,United States Government,John B. Moll,1
1260,United States Government,Joseph Glover,1
1261,United States Government,Irving D. Genin,1
1262,United States Government,James O'Mara,1
1263,United States Government,Mary Fitzgerald,1
1264,United States Government,Daniel Fletcher,1
1265,United States Government,Rocco Navigato,1
1266,United States Government,Orrie McCombs,1
1267,United States Government,William O. Fletcher,1
1268,United States Government,Lawrence Flynn,1
1269,United States Government,William Frank,1
1270,United States Government,Alfred Goldstein,1
1271,United States Government,Betty Fuerst,1
1272,United States Government,Carl Buergerniss,1
1273,United States Government,Max Liebermann,1
1274,United States Government,Molly Bodenstein,1
1275,United States Government,Helen Alpiner Blumenstiel,1
1276,United States Government,Dorothy Brennan,1
1277,United States Government,Amos C. Brinton,1
1278,United States Government,H. Langden Brown,1
1279,United States Government,Ethelbert Brown,1
1280,United States Government,Mary Edith Brooks,1
1281,United States Government,Adele Brooks,1
1282,United States Government,Helen Bronson,1
1283,United States Government,Broda,1
1284,United States Government,Wellington Blewett,1
1285,United States Government,Ruth Abrams,1
1286,United States Government,Ruth M. Barnes,1
1287,United States Government,William L. Antrim,1
1288,United States Government,Charles Bowman,1
1289,United States Government,E. Boyd,1
1290,United States Government,Edward W. Buechner,1
1291,United States Government,Louis Annino,1
1292,United States Government,Elmer G. Anderson,1
1293,United States Government,Francisco Alvarez,1
1294,United States Government,Milton Bevier,1
1295,United States Government,Eugene Bartz,1
1296,United States Government,Gerard Barnett,1
1297,United States Government,Renee A. Monfalcone,1
1298,United States Government,Arelia Arbo,1
1299,United States Government,Walter Praefke,1
1300,United States Government,Don Cecilio,1
1301,United States Government,Suzanne Chapman,1
1302,United States Government,Gladys Cook,1
1303,United States Government,Charles Criswell,1
1304,United States Government,Marian Curtis Foster,1
1305,United States Government,Etna Wiswall,1
1306,United States Government,Lionel Ritchey,1
1307,United States Government,Christabel Scrymser,1
1308,United States Government,Joseph Wolins,1
1309,United States Government,Richard Schoene,1
1310,United States Government,Irene Schaefer,1
1311,United States Government,Michael Riccitelli,1
1312,United States Government,John Petrucci,1
1313,United States Government,Peter Connin,1
1314,United States Government,Jean Peszel,1
1315,United States Government,Paul Park,1
1316,United States Government,Paul Poffinbarger,1
1317,United States Government,Filippo Porreca,1
1318,United States Government,Arthur P. Reynolds,1
1319,United States Government,Ranka S. Woods,1
1320,United States Government,John Bodine,1
1321,United States Government,Carl Weiss,1
1322,United States Government,Ray Price,1
1323,United States Government,Luther D. Wenrich,1
1324,United States Government,Edward White,1
1325,United States Government,Wayne White,1
1326,United States Government,Esther Peck,1
1327,United States Government,Hubbell McBride,1
1328,United States Government,Beatrice DeKalb,1
1329,United States Government,John Davis,1
1330,United States Government,Charles Charon,1
1331,United States Government,Stanley Chin,1
1332,United States Government,Florence Choate,1
1333,United States Government,Michael Chomyk,1
1334,United States Government,Frances Matsubara,1
1335,United States Government,Georgine E. Mason,1
1336,United States Government,Frank McEntee,1
1337,United States Government,Owen Middleton,1
1338,United States Government,Katharine Merrill,1
1339,United States Government,Flora Merchant,1
1340,United States Government,James McLellan,1
1341,United States Government,Josephine C. Romano,1
1342,United States Government,Mae A. Clarke,1
1343,United States Government,Albert Rudin,1
1344,United States Government,Robert Clark,1
1345,United States Government,Lazar Rubinstein,1
1346,United States Government,Ethel Clarke,1
1347,United States Government,Burrell,1
1348,United States Government,Rex F. Bush,1
1349,United States Government,Earl Butlin,1
1350,United States Government,Ardella Watkins,1
1351,United States Government,Isidore Danziger,1
1352,United States Government,M. Rosenshield-von-Paulin,1
1353,United States Government,Betty Jean Davis,1
1354,United States Government,John Oster,1
1355,United States Government,Albert Taxson,1
1356,United States Government,Elizabeth Johnson,2
1357,United States Government,John Thorsen,1
1358,United States Government,Syrena Swanson,2
1359,United States Government,William McAuley,2
1360,United States Government,John Sullivan,2
1361,United States Government,Lillian Stahl,2
1362,United States Government,Sumner Merrill,2
1363,United States Government,Stanley Mazur,2
1364,United States Government,Harold Merriam,2
1365,United States Government,Kurt Melzer,2
1366,United States Government,Florence Stevenson,2
1367,United States Government,Carl Strehlau,2
1368,United States Government,Zabelle Missirian,2
1369,United States Government,Erwin Stenzel,2
1370,United States Government,Mae Szilvasy,2
1371,United States Government,Ralph N. Morgan,2
1372,United States Government,George Robin,2
1373,United States Government,Bertha Semple,2
1374,United States Government,Gordon Saltar,2
1375,United States Government,Manuel G. Runyan,2
1376,United States Government,Eleanor Ruelos,2
1377,United States Government,Suzanne Roy,2
1378,United States Government,Margery Parish,2
1379,United States Government,Martin Partyka,2
1380,United States Government,Palmyra Pimentel,2
1381,United States Government,Henry Tomaszewski,2
1382,United States Government,Edward Bashaw,2
1383,United States Government,Maurice Van Felix,2
1384,United States Government,Roy Weber,2
1385,United States Government,Florian Rokita,3
1386,United States Government,Wilbur M Rice,3
1387,United States Government,Gordon Sanborn,3
1388,United States Government,Anne Nemtzoff,3
1389,United States Government,Raymond Neumann,3
1390,United States Government,Albert Pratt,3
1391,United States Government,David Ramage,3
1392,United States Government,Edward Strzalkowski,3
1393,United States Government,V.L. Vance,3
1394,United States Government,Kalamian Walton,3
1395,United States Government,Joseph Stonefield,3
1396,United States Government,Pearl Torell,3
1397,United States Government,Alois E. Ulrich,3
1398,United States Government,Nicholas Zupa,3
1399,United States Government,Ingrid Selmer-Larsen,3
1400,United States Government,N.H. Yeckley,3
1401,United States Government,Howard H. Sherman,3
1402,United States Government,Charlotte Sperber,3
1403,United States Government,Elmer Weise,3
1404,United States Government,Henry Murphy,3
1405,United States Government,David P Willoughby,2
1406,United States Government,Joseph Delaney,2
1407,United States Government,Paul Ward,2
1408,United States Government,Charles Von Urban,2
1409,United States Government,Lawrence Foster,2
1410,United States Government,Oscar Bluhme,2
1411,United States Government,Hal Blakeley,2
1412,United States Government,Sylvia Dezon,2
1413,United States Government,Ursula Lauderdale,2
1414,United States Government,Eugene La Foret,2
1415,United States Government,Jules Lefevere,2
1416,United States Government,Georgina King,2
1417,United States Government,Harry King,2
1418,United States Government,Margaret Knapp,2
1419,United States Government,Albert Levone,2
1420,United States Government,Matthew Mangiacotti,2
1421,United States Government,Claude Marshall,2
1422,United States Government,Jane Iverson,2
1423,United States Government,George Loughridge,2
1424,United States Government,Dorothy Harris,2
1425,United States Government,Regina Henderer,2
1426,United States Government,Melita Hofmann,2
1427,United States Government,Ray Holden,2
1428,United States Government,Kapousouz,2
1429,United States Government,Edvard Munch,2
1430,United States Government,Bernard Gussow,2
1431,United States Government,Hans Meid,2
1432,United States Government,Paul Baum,2
1433,United States Government,Hermann Struck,2
1434,United States Government,Max Slevogt,2
1435,United States Government,Henry De Wolfe,2
1436,United States Government,F.C. Davenport,2
1437,United States Government,Bill Bowen,2
1438,United States Government,Beulah Bradleigh,2
1439,United States Government,Hedwig Emanuel,2
1440,United States Government,Elisabeth Fulda,2
1441,United States Government,Samuel Faigin,2
1442,United States Government,Marie Famularo,2
1443,United States Government,Margaret Golden,2
1444,United States Government,D.J. Grant,2
1445,United States Government,Moses Bank,2
1446,United States Government,Harriette Gale,2
1447,United States Government,Ralph Atkinson,2
1448,United States Government,Albert Geuppert,2
1449,United States Government,Anne Ger,2
1450,United States Government,Maude Valle,1
1451,United States Government,Dorothy Gernon,2
1452,United States Government,Margaret Concha,2
1453,United States Government,Elizabeth Curtis,2
1454,United States Government,Nancy Crimi,2
1455,United States Government,Eugene Croe,2
1456,United States Government,Vincent Burzy,2
1457,United States Government,Ferdinand Cartier,2
1458,United States Government,William Paul Childers,2
1459,United States Government,Donald Donovan,2
1460,United States Government,Francis Law Durand,2
1461,United States Government,Clayton Braun,2
1462,United States Government,Leo Drozdoff,2
1463,United States Government,Frances Cohen,2
1464,United States Government,Elizabeth Fairchild,3
1465,United States Government,Sydney Roberts,3
1466,United States Government,Aaron Fastovsky,3
1467,United States Government,Beverly Chichester,7
1468,United States Government,Ann Gene Buckley,6
1469,United States Government,Dana Bartlett,6
1470,United States Government,Eugene Barrell,6
1471,United States Government,Holger Hansen,6
1472,United States Government,Vincent Carano,6
1473,United States Government,John H. Tercuzzi,6
1474,United States Government,Charlotte Winter,6
1475,United States Government,Bernard Westmacott,6
1476,United States Government,Arsen Maralian,6
1477,United States Government,Benjamin Resnick,6
1478,United States Government,Charles Caseau,7
1479,United States Government,Jessica Price,6
1480,United States Government,Gilbert Sackerman,6
1481,United States Government,Robert Pohle,6
1482,United States Government,Frank C. Barks,5
1483,United States Government,Archie Thompson,5
1484,United States Government,Mildred Ford,5
1485,United States Government,Michael Trekur,5
1486,United States Government,Irving I. Smith,5
1487,United States Government,Alfred H. Smith,5
1488,United States Government,Walter Doran,5
1489,United States Government,Hester Duany,5
1490,United States Government,John Matulis,5
1491,United States Government,Raymond E. Noble,6
1492,United States Government,William Kieckhofel,5
1493,United States Government,Charles Cullen,7
1494,United States Government,Alvin Shiren,7
1495,United States Government,Max Unger,1
1496,United States Government,James H.C. Vail,1
1497,United States Government,Robert W.R. Taylor,20
1498,United States Government,Harry Mann Waddell,17
1499,United States Government,Gerald Transpota,15
1500,United States Government,John Tarantino,13
1501,United States Government,Amelia Tuccio,12
1502,United States Government,Janet Riza,12
1503,United States Government,Frank Fumagalli,11
1504,United States Government,John W. Kelleher,11
1505,United States Government,John Fisk,10
1506,United States Government,Geoffrey Holt,7
1507,United States Government,Van Silvay,10
1508,United States Government,Perkins Harnly,10
1509,United States Government,John Dana,9
1510,United States Government,Isidore Steinberg,8
1511,United States Government,Yolande Delasser,8
1512,United States Government,L. B. Hartmann,8
1513,United States Government,Anna Aloisi,8
1514,United States Government,Elizabeth Moutal,8
1515,United States Government,Winslow Rich,8
1516,United States Government,Rose Campbell-Gerke,8
1517,United States Government,Cornelius Christoffels,8
1518,United States Government,Marius Hansen,7
1519,United States Government,Chris Makrenos,10
1520,United States Government,Paul Farkas,3
1521,United States Government,Randolph F. Miller,5
1522,United States Government,A. Regli,5
1523,United States Government,Selma Sandler,4
1524,United States Government,Charles Garjian,4
1525,United States Government,Charlotte Angus,4
1526,United States Government,Rosamond P. Gray,3
1527,United States Government,Jerome Hoxie,3
1528,United States Government,Karl Joubert,2
1529,United States Government,Hans Korsch,3
1530,United States Government,Margaret Linsley,3
1531,United States Government,Frances Lichten,3
1532,United States Government,Rolland Livingstone,3
1533,United States Government,Arthur Johnson,3
1534,United States Government,Nicholas Acampora,3
1535,United States Government,Edward Albritton,3
1536,United States Government,Herman Bader,3
1537,United States Government,Nicholas Amantea,3
1538,United States Government,S. Brodsky,3
1539,United States Government,Irene M. Burge,3
1540,United States Government,Frank Budash,3
1541,United States Government,Ruth Buker,3
1542,United States Government,Majel G. Claflin,3
1543,United States Government,Mary Berner,3
1544,United States Government,Francis Borelli,3
1545,United States Government,Fritz Boehmer,3
1546,United States Government,Ruth Bialostosky,3
1547,United States Government,Samuel W. Ford,3
1548,United States Government,Joseph Goldberg,4
1549,United States Government,Lee Hager,5
1550,United States Government,Mary E. Humes,3
1551,United States Government,George E. Rhone,4
1552,United States Government,Dayton Brown,5
1553,United States Government,Salvatore Borrazzo,5
1554,United States Government,Lon Cronk,4
1555,United States Government,Al Curry,4
1556,United States Government,Hans Westendorff,4
1557,United States Government,Frank Wenger,4
1558,United States Government,Lucille Chabot,4
1559,United States Government,Joseph L. Boyd,4
1560,United States Government,Giacinto Capelli,4
1561,United States Government,George V. Vezolles,4
1562,United States Government,Charles Henning,4
1563,United States Government,William Hoffman,4
1564,United States Government,Philip Johnson,4
1565,United States Government,William Ludwig,4
1566,United States Government,Edward Jewett,4
1567,United States Government,Edward L. Loper,4
1568,United States Government,Sidney Liswood,4
1569,United States Government,Jack Staloff,4
1570,United States Government,Michael Fenga,4
1571,United States Government,George File,4
1572,United States Government,Henry Granet,4
1573,United States Government,John Garay,4
1574,United States Government,Albert Ryder,4
1575,W.L. and May T. Mellon Foundation,Winslow Homer,1
1576,William C. Freeman,Thomas Sully,1
1577,William C. Freeman,Charles Peale Polk,1
1578,William C. Freeman,Jacob Eichholtz,2
