,target,source,value
10394,United States Government,Eugene Croe,55
11087,United States Government,Gerald Transpota,60
10266,United States Government,Wellington Blewett,55
10978,United States Government,Gordon Saltar,56
11140,United States Government,Frank Wenger,57
10284,United States Government,E. Boyd,57
10485,United States Government,Michael Fenga,57
10657,United States Government,Edward Jewett,58
10563,United States Government,Nicholas Gorid,58
10501,United States Government,Lawrence Flynn,58
10751,United States Government,George Loughridge,56
11040,United States Government,Jack Staloff,54
10664,United States Government,Annie B. Johnston,74
10644,United States Government,J. Howard Iams,75
10344,United States Government,Giacinto Capelli,98
10950,United States Government,Janet Riza,99
11120,United States Government,Harry Mann Waddell,104
10210,United States Government,Nicholas Amantea,104
10818,United States Government,Henry Meyers,106
10170,United States Government,Stefano Della Bella,108
10748,United States Government,Edward L. Loper,113
10517,United States Government,Frank Fumagalli,96
10352,United States Government,Charles Caseau,122
10405,United States Government,John Dana,128
11065,United States Government,John Tarantino,152
10369,United States Government,Majel G. Claflin,158
10367,United States Government,Cornelius Christoffels,161
10423,United States Government,Yolande Delasser,161
10753,United States Government,Mina Lowry,204
10174,United States Government,American 20th Century,694
10455,United States Government,Francis Law Durand,127
10640,United States Government,Mary E. Humes,75
10220,United States Government,Ralph Atkinson,90
10628,United States Government,Melita Hofmann,89
10234,United States Government,Ruth M. Barnes,75
11048,United States Government,Robert Stewart,77
10320,United States Government,Carl Buergerniss,78
10635,United States Government,Geoffrey Holt,81
11086,United States Government,Edith Towner,84
10691,United States Government,William Kieckhofel,84
10702,United States Government,Eileen Knox,6
10392,United States Government,Nancy Crimi,89
10353,United States Government,Lillian Causey,85
10546,United States Government,Joseph Glover,6
10621,United States Government,Helmut Hiatt,85
10450,United States Government,Hester Duany,86
10556,United States Government,W.J. Goodacre,6
10599,United States Government,Donald Harding,6
10924,United States Government,Ray Price,88
10608,United States Government,Augustine Haugland,6
10398,United States Government,Al Curry,85
10592,United States Government,Grace Halpin,53
10963,United States Government,M. Rosenshield-von-Paulin,53
10218,United States Government,Arelia Arbo,53
10358,United States Government,Suzanne Chapman,6
10403,United States Government,Orison Daeda,6
10388,United States Government,John Cooke,6
10305,United States Government,Florence Grant Brown,6
10277,United States Government,Grace Bolser,6
10251,United States Government,Jessie M. Benge,42
10270,United States Government,Helen Alpiner Blumenstiel,6
10223,United States Government,Rolland Ayres,6
10458,United States Government,Adelaide Dyball,6
10422,United States Government,Beatrice DeKalb,6
10319,United States Government,Edward W. Buechner,6
10979,United States Government,Gordon Sanborn,42
10775,United States Government,Arsen Maralian,43
10443,United States Government,David Dorfman,6
10682,United States Government,John W. Kelleher,43
10179,United States Government,Antonio Tempesta,6
10252,United States Government,Mildred E. Bent,42
10665,United States Government,D.P. Jones,6
10934,United States Government,Horace Reina,23
10217,United States Government,William L. Antrim,42
10727,United States Government,James M. Lawson,40
10745,United States Government,Rolland Livingstone,40
11115,United States Government,George V. Vezolles,40
10489,United States Government,George File,40
10533,United States Government,Dorothy M. Gerhard,6
10203,United States Government,George H. Alexander,6
10850,United States Government,Charles Moss,40
10550,United States Government,Isadore Goldberg,42
10428,United States Government,Henry De Wolfe,40
10970,United States Government,Manuel G. Runyan,40
10852,United States Government,Elizabeth Moutal,41
10240,United States Government,Dana Bartlett,41
11036,United States Government,Roberta Spicer,41
10504,United States Government,Bessie Forman,41
10500,United States Government,William O. Fletcher,41
11110,United States Government,Vera Van Voris,41
11189,United States Government,Margaret Stottlemeyer,40
10630,United States Government,Ray Holden,43
10315,United States Government,Julie C. Brush,43
10523,United States Government,Charles Garjian,43
10351,United States Government,Ferdinand Cartier,48
10663,United States Government,Philip Johnson,48
11112,United States Government,Lucien Verbeke,48
10706,United States Government,Hans Korsch,49
10256,United States Government,Mary Berner,49
11161,United States Government,Eva Wilson,49
10224,United States Government,Herman Bader,50
10361,United States Government,Clyde L. Cheney,47
10480,United States Government,Marie Famularo,50
10742,United States Government,Margaret Linsley,51
10890,United States Government,Martin Partyka,51
10607,United States Government,Katherine Hastings,51
10900,United States Government,Jean Peszel,51
10212,United States Government,Elmer G. Anderson,51
11007,United States Government,Eugene Shellady,52
10917,United States Government,Dorothy Posten,52
11148,United States Government,Edward White,50
10484,United States Government,Aaron Fastovsky,47
10237,United States Government,Eugene Barrell,47
10417,United States Government,Austin L. Davison,47
10776,United States Government,J. Henry Marley,43
10784,United States Government,John Matulis,44
11075,United States Government,Archie Thompson,44
10678,United States Government,Lester Kausch,6
11124,United States Government,Kalamian Walton,44
10907,United States Government,Lawrence Phillips,44
10659,United States Government,Arthur Johnson,45
11090,United States Government,Florence Truelson,45
10686,United States Government,Harley Kempter,6
10207,United States Government,Anna Aloisi,45
10961,United States Government,Vincent P. Rosel,46
10827,United States Government,Randolph F. Miller,46
11057,United States Government,Joseph Sudek,46
11045,United States Government,Ella Josephine Sterling,46
10384,United States Government,Margaret Concha,46
11020,United States Government,Alfred H. Smith,47
10789,United States Government,Stanley Mazur,47
10246,United States Government,Dorothea Bates,6
10846,United States Government,Ralph Morton,23
11018,United States Government,Alton K. Skillin,7
10487,United States Government,Max Fernekes,23
10723,United States Government,Ursula Lauderdale,10
10728,United States Government,Joseph Leboit,10
10681,United States Government,Carl Keksi,14
10714,United States Government,Lucille Lacoursiere,14
10715,United States Government,Eugene La Foret,14
10537,United States Government,Pearl Gibbo,14
10757,United States Government,Howard Lumbard,10
10606,United States Government,Florence Hastings,14
10781,United States Government,Georgine E. Mason,14
10910,United States Government,Palmyra Pimentel,14
10719,United States Government,Juanita Lantz,9
10672,United States Government,Ivar Julius,9
10813,United States Government,Katharine Merrill,9
10824,United States Government,Eugene C. Miller,9
11132,United States Government,Arthur Wegg,9
11133,United States Government,Elsie Wein,9
11171,United States Government,George Yanosko,9
10669,United States Government,John Jordan,10
10290,United States Government,Dorothy Brennan,14
10499,United States Government,Daniel Fletcher,14
10407,United States Government,Edward A. Darby,14
11060,United States Government,John Swientochowski,14
11151,United States Government,John Wilkes,14
10438,United States Government,Juanita Donahoo,10
10477,United States Government,George Fairbanks,14
10439,United States Government,Donald Donovan,10
10462,United States Government,Frank Eiseman,14
10441,United States Government,Thomas Dooley,10
10442,United States Government,Walter Doran,14
10292,United States Government,Robert Brigadier,10
10416,United States Government,Pearl Davis,14
10273,United States Government,Molly Bodenstein,10
10645,United States Government,Willoughby Ions,10
10857,United States Government,Vincent Murphy,10
10859,United States Government,Lena Nastasi,10
10762,United States Government,Leslie Macklem,14
10409,United States Government,Millia Davenport,14
10861,United States Government,Florence Neal,10
10875,United States Government,Hilda Olson,10
11181,United States Government,Anthony Zuccarello,14
11223,United States Government,L. B. Hartmann,9
10882,United States Government,Marian Page,9
10205,United States Government,Eldon Allen,9
10755,United States Government,William Ludwig,15
10235,United States Government,Gerard Barnett,9
10254,United States Government,Sadie Berman,9
10326,United States Government,Rosa Burger,9
10333,United States Government,Earl Butlin,9
10940,United States Government,George E. Rhone,15
10364,United States Government,Stanley Chin,9
10891,United States Government,Alfred Parys,15
10849,United States Government,Stella Mosher,15
10811,United States Government,William Merklin,15
10785,United States Government,Frank Maurer,15
10744,United States Government,Sidney Liswood,16
10812,United States Government,Harold Merriam,16
10911,United States Government,Louis Plogsted,16
10721,United States Government,Fanchon Larzelere,16
10532,United States Government,Anne Ger,16
10754,United States Government,Joseph Lubrano,15
11234,United States Government,Olof Krans,9
10374,United States Government,Clayton Clements,9
10336,United States Government,Ludmilla Calderon,15
10322,United States Government,Ruth Buker,14
10902,United States Government,Lawrence Peterson,9
10296,United States Government,S. Brodsky,14
10704,United States Government,John Koehl,15
10951,United States Government,Charles Roadman,9
10954,United States Government,George Robin,9
10971,United States Government,Ralph Russell,9
10637,United States Government,Tabea Hosier,15
10622,United States Government,William High,9
10460,United States Government,Cecily Edwards,9
10617,United States Government,William Herbert,15
10595,United States Government,Esther Hansen,15
10483,United States Government,Dorothea A. Farrington,9
10544,United States Government,E.J. Gilsleider,9
10552,United States Government,Margaret Golden,9
10371,United States Government,Robert Clark,15
10582,United States Government,Jerry Guinta,9
10609,United States Government,Dolores Haupt,9
10676,United States Government,Agnes Karlin,8
11077,United States Government,John Thorsen,14
10984,United States Government,Irene Schaefer,14
10661,United States Government,Dorothy Johnson,12
10679,United States Government,Creighton Kay-Scott,12
10689,United States Government,William Kerby,12
11011,United States Government,Wilford H. Shurtliff,12
11021,United States Government,Cecil Smith,12
10342,United States Government,Joseph Cannella,11
10843,United States Government,Ralph N. Morgan,12
10864,United States Government,Lelah Nelson,12
10865,United States Government,Anne Nemtzoff,12
10866,United States Government,Raymond Neumann,12
10756,United States Government,Gene Luedke,11
11141,United States Government,Luther D. Wenrich,11
10653,United States Government,Percival Jenner,11
10995,United States Government,Christabel Scrymser,11
10833,United States Government,Joseph Mitry,11
10948,United States Government,Mabel Ritter,11
10888,United States Government,Gladys C. Parker,11
10598,United States Government,Mary Hansen,12
10330,United States Government,Ernest Busenbark,13
10192,United States Government,Arnold von Westerhout,11
10779,United States Government,Claude Marshall,12
10481,United States Government,Paul Farkas,12
11098,United States Government,Edward Unger,12
10306,United States Government,George C. Brown,12
11047,United States Government,Arthur Stewart,12
11147,United States Government,Richard Whitaker,12
11035,United States Government,Charlotte Sperber,12
11081,United States Government,Andrew Topolosky,12
11049,United States Government,Joseph Stonefield,12
11097,United States Government,Alfonso Umana,12
11156,United States Government,Sarah F. Williams,12
11175,United States Government,Jessie M. Youngs,12
11082,United States Government,Pearl Torell,12
10507,United States Government,Lawrence Foster,12
10247,United States Government,Leonard Battee,11
10695,United States Government,Harry King,12
10571,United States Government,Rosamond P. Gray,12
10778,United States Government,Daniel Marshack,12
10258,United States Government,Milton Bevier,11
10304,United States Government,Ethelbert Brown,10
10869,United States Government,Eva Noe,11
10858,United States Government,Alfred Nason,11
10639,United States Government,Henrietta S. Hukill,13
10213,United States Government,Therkel Anderson,13
10512,United States Government,Cornelius Frazier,10
10989,United States Government,Richard Schoene,10
10187,United States Government,Francesco Piranesi,13
10572,United States Government,Mina Greene,10
11149,United States Government,Wayne White,13
10593,United States Government,Dorothy Handy,10
11103,United States Government,Elizabeth Valentine,13
10643,United States Government,Hazel Hyde,10
10921,United States Government,Albert Pratt,13
11027,United States Government,Richard F. Smith,13
10705,United States Government,Alfred Koehn,13
10493,United States Government,Ulrich Fischer,10
10713,United States Government,Dorothy Lacey,13
10651,United States Government,Betty Jacob,13
10338,United States Government,Albert Camilli,10
10272,United States Government,Jack Bochner,13
10526,United States Government,Eleanor Gausser,13
10343,United States Government,Ernest Capaldo,10
10399,United States Government,Elizabeth Curtis,13
10854,United States Government,Franklin C. Moyan,11
11044,United States Government,Erwin Stenzel,11
10505,United States Government,Clementine Fossek,11
10445,United States Government,Phyllis Dorr,11
10363,United States Government,William Paul Childers,13
11200,United States Government,George B. Wally,11
10545,United States Government,Robert Gilson,11
10431,United States Government,Edward DiGennero,11
11153,United States Government,Edward D. Williams,10
11146,United States Government,Stewart Wheeler,10
11136,United States Government,Carl Weiss,10
10478,United States Government,Elizabeth Fairchild,13
11173,United States Government,Lyman Young,10
11023,United States Government,Harold Smith,10
10415,United States Government,John Davis,13
10413,United States Government,Betty Jean Davis,13
10400,United States Government,Marian Curtis Foster,13
10376,United States Government,Orville Cline,13
11063,United States Government,Mae Szilvasy,23
11033,United States Government,G.A. Spangenberg,16
11037,United States Government,William Spiecker,16
10294,United States Government,Amos C. Brinton,20
10172,United States Government,Giovanni Battista Piranesi,20
10749,United States Government,Eldora P. Lorenzini,20
10920,United States Government,Walter Praefke,20
10944,United States Government,Virginia Richards,20
11003,United States Government,Floyd R. Sharp,7
10370,United States Government,Mae A. Clarke,20
10905,United States Government,Theodore Pfitzer,7
10560,United States Government,Charles Goodwin,21
10967,United States Government,Lazar Rubinstein,7
10406,United States Government,Isidore Danziger,7
10709,United States Government,Bernard Krieger,21
10215,United States Government,Louis Annino,21
10655,United States Government,Harry Jennings,21
10656,United States Government,Walter W. Jennings,21
10421,United States Government,R.J. De Freitas,7
10516,United States Government,Elisabeth Fulda,21
10687,United States Government,Virginia Kennady,7
10329,United States Government,Vincent Burzy,21
10750,United States Government,Edmond Lorts,8
10557,United States Government,Harry Goodman,20
10876,United States Government,James O'Mara,8
11006,United States Government,Hazel Sheckler,8
10243,United States Government,Eugene Bartz,19
10923,United States Government,John Price,8
11010,United States Government,Alvin Shiren,19
10613,United States Government,Einar Heiberg,20
10892,United States Government,Edgar L. Pearce,8
10897,United States Government,Arlene Perkins,8
10992,United States Government,Herman Schulze,8
10918,United States Government,F.W. Powell,8
10383,United States Government,Anne Colman,8
10418,United States Government,Clarence W. Dawson,20
10461,United States Government,William H. Edwards,20
11029,United States Government,Max Soltmann,20
10459,United States Government,Florence Earl,20
10435,United States Government,Isabella Ruth Doerfler,20
10768,United States Government,Louis Maldarelli,8
10393,United States Government,Charles Criswell,20
10880,United States Government,John Oster,8
10996,United States Government,Clarence Secor,21
10987,United States Government,Maud Schmid,7
10325,United States Government,Irene M. Burge,22
10287,United States Government,Beulah Bradleigh,22
10752,United States Government,Cleo Lovett,7
10683,United States Government,Paul Kelly,7
10836,United States Government,Renee A. Monfalcone,7
10211,United States Government,Alexander Anderson,22
10390,United States Government,Alice Cosgrove,12
10200,United States Government,Marie Alain,22
10382,United States Government,John Collins,7
10476,United States Government,Samuel Faigin,22
10724,United States Government,Michael Lauretano,22
10638,United States Government,Jerome Hoxie,22
10603,United States Government,Violet Hartenstein,22
10777,United States Government,Herbert Marsh,22
10928,United States Government,David Ramage,22
11051,United States Government,Donald Streeter,22
11061,United States Government,Franklyn Syres,23
11143,United States Government,Hans Westendorff,22
10452,United States Government,Ellen Duncan,21
10675,United States Government,Kapousouz,7
10668,United States Government,Genevieve Jordan,7
10949,United States Government,Rosa Rivero,7
11005,United States Government,William P. Shearwood,21
10299,United States Government,Adele Brooks,21
10586,United States Government,Frank Gutting,7
10576,United States Government,James Gross,7
10825,United States Government,Helen Miller,21
10558,United States Government,Mattie P. Goodman,7
10767,United States Government,Irene Malawicz,7
10701,United States Government,Margaret Knapp,21
10937,United States Government,Arthur P. Reynolds,21
10594,United States Government,Fletcher Hanks,7
10796,United States Government,Orrie McCombs,7
10602,United States Government,Dorothy Harris,7
11158,United States Government,David P Willoughby,21
11130,United States Government,Roy Weber,22
10958,United States Government,Florian Rokita,22
10835,United States Government,John B. Moll,7
11038,United States Government,Charles Squires,22
11079,United States Government,A.R. Tolman,8
10770,United States Government,Matthew Mangiacotti,19
10988,United States Government,William Schmidt,8
11159,United States Government,Carmel Wilson,16
11042,United States Government,Alice Stearns,16
11128,United States Government,Ardella Watkins,8
11104,United States Government,Maude Valle,16
10420,United States Government,Mario De Ferrante,8
10583,United States Government,Alvin M. Gully,17
10597,United States Government,Marius Hansen,17
10385,United States Government,Peter Connin,8
10411,United States Government,Mary C. Davidson,8
11058,United States Government,John Sullivan,17
11014,United States Government,Sebastian Simonet,17
11096,United States Government,Alois E. Ulrich,17
11013,United States Government,Natalie Simon,17
11009,United States Government,Howard H. Sherman,17
10878,United States Government,Adolph Opstad,17
10853,United States Government,Elbert S. Mowery,17
10809,United States Government,Flora Merchant,17
11182,United States Government,Nicholas Zupa,16
10419,United States Government,Roger Deats,8
10291,United States Government,Joe Brennan,8
11123,United States Government,Hardin Walsh,8
10468,United States Government,Hedwig Emanuel,16
11073,United States Government,Grace Thomas,8
10694,United States Government,Gwyneth King,8
10451,United States Government,Raoul Du Bois,16
10433,United States Government,Byron Dingman,16
10386,United States Government,George Constantine,16
10365,United States Government,Florence Choate,16
10355,United States Government,Emile Cero,16
10339,United States Government,Douglas Campbell,16
10629,United States Government,William Hoffman,16
10424,United States Government,Alfred Denghausen,8
10670,United States Government,Karl Joubert,16
10262,United States Government,Laura Bilodeau,16
10244,United States Government,Edward Bashaw,16
10230,United States Government,Frank C. Barks,16
10509,United States Government,Eva Fox,16
10434,United States Government,John Dixon,8
11180,United States Government,Emilio Zito,8
10931,United States Government,A. Regli,8
10783,United States Government,Arthur Mathews,17
11179,United States Government,A. Zimet,17
10941,United States Government,Michael Riccitelli,19
10318,United States Government,Frank Budash,19
10968,United States Government,Albert Rudin,19
10260,United States Government,Ruth Bialostosky,19
10473,United States Government,Burton Ewing,8
10538,United States Government,Jacob Gielens,19
11085,United States Government,John R. Towers,19
10591,United States Government,John Hall,19
10549,United States Government,Meyer Goldbaum,19
10491,United States Government,Bisby Finley,8
11080,United States Government,Henry Tomaszewski,19
10219,United States Government,Madeline Arnold,8
11099,United States Government,Max Unger,8
10841,United States Government,Marcus Moran,8
10851,United States Government,Lillian M. Mosseller,8
10794,United States Government,J. Herman McCollum,8
11026,United States Government,Philip Smith,8
10250,United States Government,Julius Bellamy,18
10769,United States Government,Hans Mangelsdorf,17
10634,United States Government,B. Holst-Grubbe,18
10518,United States Government,Harriette Gale,18
10197,United States Government,Harry G. Aberdeen,17
10471,United States Government,Sarkis Erganian,17
10522,United States Government,Sara Garfinkel,17
10360,United States Government,Charles Charon,17
10324,United States Government,Angelo Bulone,17
10302,United States Government,Dayton Brown,17
10208,United States Government,Francisco Alvarez,8
10249,United States Government,Doris Beer,17
10842,United States Government,Alfonso Moreno,18
10855,United States Government,Victor F. Muollo,18
10561,United States Government,Jean Gordon,8
11050,United States Government,George Stonehill,18
10589,United States Government,Lee Hager,8
10870,United States Government,Carl O'Bergh,18
11139,United States Government,Howard Weld,18
10373,United States Government,Hugh Clarke,18
10257,United States Government,Gerald Bernhardt,18
10497,United States Government,Mary Fitzgerald,18
10943,United States Government,Winslow Rich,12
10531,United States Government,Bruce Gentry,2
10631,United States Government,Doris Hollingsworth,5
10930,United States Government,Martha Reed,3
10909,United States Government,Ruggiero Pierotti,3
10994,United States Government,Max Schwartz,3
10977,United States Government,Samuel Sulkowitz,3
10973,United States Government,Hugh Ryan,3
10955,United States Government,LeRoy Robinson,3
10957,United States Government,Eleanor Rogers,3
10867,United States Government,Myra Newswanger,3
11016,United States Government,Orville Skaren,3
10844,United States Government,Katharine Morris,3
10176,United States Government,Francesco Bartolozzi,1
11017,United States Government,Jesse W. Skeen,3
10381,United States Government,J.N. Colgan,1
10898,United States Government,C.W. Perky,3
10410,United States Government,Lloyd A. Davidson,1
10872,United States Government,Bertrand E. Old,3
10412,United States Government,D Davin,1
10414,United States Government,Eugene W. Davis,1
10447,United States Government,Harold A. Doughty,1
10474,United States Government,I. Domskoy Kallman,1
10494,United States Government,Pauline Fish,1
10514,United States Government,E. Allen Fritz,1
10350,United States Government,Erskine Carter,1
10519,United States Government,Herbert Gallager,1
10894,United States Government,Esther Peck,3
10529,United States Government,Emery Gellert,1
10169,United States Government,Jean-Baptiste Greuze,1
10746,United States Government,Norma Lockwood,3
10337,United States Government,Robert Calvin,3
11191,United States Government,Elizabeth Jones,1
10380,United States Government,Robert Cole,3
11193,United States Government,Hollmana,1
10359,United States Government,Raymond Chard,3
11154,United States Government,Esther Williams,3
10368,United States Government,Alexander Chudom,3
11126,United States Government,Emil Warns,1
10787,United States Government,Ada V. May,3
10782,United States Government,Frances Matsubara,3
10828,United States Government,William Mills,3
10735,United States Government,Warren W. Lemmon,3
10626,United States Government,Carl Hobby,1
10834,United States Government,Esther Molina,3
10837,United States Government,Mrs. Inez Montgomery,3
10820,United States Government,Owen Middleton,3
10618,United States Government,Andrew Herman,1
10808,United States Government,Anne Mentzoff,3
10168,United States Government,Eugène Boudin,1
11229,United States Government,Baye M. Yancey,1
11231,United States Government,Charles Charm,1
10712,United States Government,Emma M. Krumrine,3
11230,United States Government,Maude Schell,1
10730,United States Government,Marjorie Lee,3
10620,United States Government,Marion E. Herrick,1
10539,United States Government,Emily Gierman,1
10553,United States Government,Alfred Goldstein,3
10555,United States Government,Minnetta Good,3
10184,United States Government,Max Liebermann,1
10188,United States Government,Tommaso Piroli,1
10189,United States Government,Jusepe de Ribera,1
10191,United States Government,Francesco Fontana,1
10193,United States Government,Augusto Marchetti,1
10194,United States Government,Wilhelm Friedrich Gmelin,1
10331,United States Government,Rosa G. Busey,1
10222,United States Government,G.A. Ayers,1
10267,United States Government,Harold Bliss,1
10269,United States Government,Maurice Blumenfeld,1
10278,United States Government,Warren Booth,1
10183,United States Government,Michelangelo,1
10281,United States Government,Ada Borre,1
10312,United States Government,Miss E. Dorsey Bruen,1
10316,United States Government,Benjamin Bryant,1
10321,United States Government,Virginia Bufano,1
10263,United States Government,Elzy J. Bird,1
10926,United States Government,Walter Pyle,1
10180,United States Government,Various Artists,3
11211,United States Government,D. Brandfield,2
11215,United States Government,Joseph Delaney,2
11214,United States Government,Lina Manetto,2
11055,United States Government,Edward Strzalkowski,4
10738,United States Government,Virgil A. Liberto,4
10297,United States Government,Fritz Broeske,1
10181,United States Government,Theodor Verkruis,1
10641,United States Government,Donald Humphrey,3
10654,United States Government,Francis Jennings,3
10580,United States Government,Flora G. Guerra,3
10541,United States Government,Eugene Gill,1
10554,United States Government,Rafaela Gomez,1
10590,United States Government,Otto E. Hake,3
10564,United States Government,Louita Gourley,1
10565,United States Government,Ernest Graham,1
10573,United States Government,John Greenwell,1
10513,United States Government,Herbert S. Frere,3
10577,United States Government,Joseph Gross,1
10524,United States Government,John Gasaway,1
11233,United States Government,Carl Schutz,1
10510,United States Government,Michael France,3
10173,United States Government,Salvator Rosa,1
10345,United States Government,Lily Capson,1
10323,United States Government,Henrietta S. Bukill,1
10540,United States Government,Lucille Gilchrist,3
11095,United States Government,Kathryn Uhl,3
10530,United States Government,Irving D. Genin,3
10677,United States Government,Jay Katz,3
11062,United States Government,Eugene R. Szepessy,3
10698,United States Government,George Kirschner,3
10693,United States Government,Georgina King,3
10684,United States Government,Mabel S. Kelton,3
11066,United States Government,Robert Tardiff,3
10612,United States Government,Willard Hazen,3
11166,United States Government,Etna Wiswall,3
11207,United States Government,J. Peltzman,2
11184,United States Government,Grace Dwyer,1
10348,United States Government,Jack Carr,3
10718,United States Government,William Lang,1
10732,United States Government,Harold Lehman,1
10740,United States Government,John Lindermayer,1
10771,United States Government,Charles Mannino,1
10772,United States Government,C. Mansfield,1
10786,United States Government,Mauvell,1
10788,United States Government,Bena Mayer,1
10797,United States Government,James McCreery,1
10802,United States Government,James McKenzie,1
10729,United States Government,C. Milford Lee,1
11004,United States Government,Manford Shattuck,1
10999,United States Government,Gertrude Semnene,1
11025,United States Government,Paul Smith,1
10479,United States Government,Michael Fallon,3
11030,United States Government,William D. Somers,1
11199,United States Government,Clarence Horton,1
11203,United States Government,Robert Longacre,1
11204,United States Government,Don Pingatore,1
11205,United States Government,Martin Lamont,1
11208,United States Government,Franklin Hart,1
11209,United States Government,Gertrude Schmidt,1
11210,United States Government,Louis Gersh,1
11212,United States Government,Joseph Guarino,1
11198,United States Government,May B. Tebo,1
10437,United States Government,Alice Domey,3
11213,United States Government,Florence Elizabeth Atkins,1
10710,United States Government,Eleanor Kroll,1
10697,United States Government,Donald Kirkpatrick,1
10914,United States Government,William Pollman,1
10904,United States Government,Lucille Pettijohn,1
10896,United States Government,Robert Penson,1
10871,United States Government,Thomas O'Connor,1
10847,United States Government,Eric Mose,1
10932,United States Government,Elizabeth T. Reike,1
10933,United States Government,Richard Reimer,1
10945,United States Government,Robert Rigsby,1
10946,United States Government,Arthur Ringold,1
10953,United States Government,William Roberts,1
10975,United States Government,Eugene W. McGill,1
10708,United States Government,Theodore Kraus,1
10980,United States Government,Martha Sancher,1
10985,United States Government,G.L. Schafer,1
10986,United States Government,R.E. Schearer,1
10845,United States Government,William F. Morris,1
10839,United States Government,Margaret K. Moore,1
10806,United States Government,Beamon Meacham,1
10804,United States Government,Charles McLoin,1
10647,United States Government,R. Jackman,1
10652,United States Government,Emanuel Jacobson,1
10666,United States Government,Mamie M. Jones,1
10667,United States Government,Jordan E.,1
10685,United States Government,Charles Kempter,1
10981,United States Government,William Sanders,1
11219,United States Government,Miriam Goldberg,1
10469,United States Government,Edward F. Engel,3
10465,United States Government,David Ellinger,3
11100,United States Government,Eugene Upton,1
10293,United States Government,Marin J. Bright,3
11111,United States Government,Annie L. Vaughn,1
10300,United States Government,Mary Edith Brooks,3
10301,United States Government,Lloyd Broome,3
11116,United States Government,John N. Vogel,1
11195,United States Government,Roy Caswell,1
10216,United States Government,Peter Antonelli,3
11202,United States Government,William Bos,3
10201,United States Government,Edward Albritton,3
11118,United States Government,Benjamin Von Lutze,1
11094,United States Government,James Baare Turnbull,1
10232,United States Government,Barnes,3
10239,United States Government,Curry M. Bartlett,3
11150,United States Government,Kay Whiteley,1
10242,United States Government,Robert Barton,3
10402,United States Government,Michael Dadante,3
11163,United States Government,Vina Dishon,1
11174,United States Government,Robert A. Young,1
10397,United States Government,Eleanor Cunningham,3
10408,United States Government,F.C. Davenport,3
11131,United States Government,Walter L. Webster,3
11177,United States Government,W.W. Zausch,1
11178,United States Government,Dan Ziger,1
10233,United States Government,Ada Barnes,3
11092,United States Government,John Tubrant,1
10288,United States Government,Alice Braun,3
11192,United States Government,Chester Faris,3
11220,United States Government,Arthur Sander,1
11221,United States Government,N. Rathovich,1
11222,United States Government,A. Menendez,1
11224,United States Government,Ray Caswell,1
11225,United States Government,Adolph Beilin,1
11227,United States Government,Louie H. Ewing,1
10444,United States Government,Alvin J. Doria,3
11106,United States Government,Grant Vanderpool,3
10454,United States Government,E.N. Dunne,3
11228,United States Government,R. Stone,1
11108,United States Government,Dorothy Van Dunker,3
11218,United States Government,Arthur Wolfson,1
10636,United States Government,Winifred Hoover,1
11197,United States Government,Julia Boyd,1
11194,United States Government,Eliseo Rodriguez,1
11107,United States Government,Bessie Vandre,3
10271,United States Government,George Bobholz,3
11032,United States Government,Kathleen Spagnolo,1
10274,United States Government,John Bodine,3
11074,United States Government,Ruth Thomson,1
10276,United States Government,Gilbert Boese,3
11186,United States Government,J.F. Rust,3
11091,United States Government,Jessie Trueworthy,1
10282,United States Government,Bill Bowen,3
10286,United States Government,Ralph Boyer,3
11160,United States Government,Emma Wilson,3
10703,United States Government,Gertrude Koch,4
10927,United States Government,Lloyd Quackenbush,1
11226,United States Government,June Dale,2
10378,United States Government,Page Coffman,4
10829,United States Government,Florence Milto,5
10391,United States Government,Douglas Cox,5
11071,United States Government,Telli,2
10831,United States Government,Zabelle Missirian,5
10962,United States Government,Howell Rosenbaum,5
11117,United States Government,Frank Volem,5
10190,United States Government,Raffaello Schiaminossi,5
11113,United States Government,William Vergani,5
10587,United States Government,Malcolm Hackney,4
10198,United States Government,Ruth Abrams,5
11157,United States Government,Jack Williamson,5
10377,United States Government,Neva Coffey,5
10814,United States Government,Sumner Merrill,5
10925,United States Government,Mildred Prince,5
10650,United States Government,Gwendolyn Jackson,2
10758,United States Government,Z.S. Lupus,2
10874,United States Government,Edith Olney,5
11152,United States Government,Donald Williams,5
10901,United States Government,Fred Peterson,5
10821,United States Government,Dorothea Mierisch,5
11206,United States Government,Joseph Coyle,2
10495,United States Government,James Fisher,5
10747,United States Government,Louella Long,2
10585,United States Government,Raymond Guterl,2
10466,United States Government,Martha Elliot,4
10542,United States Government,Robert T. Gills,2
10741,United States Government,Josephine Lindley,2
10559,United States Government,Mrs. Goodwin,2
10569,United States Government,Martha L. Lanscher,2
10528,United States Government,Marion Gaylord,4
10448,United States Government,James Drake,4
10674,United States Government,Norman Kamps,2
10547,United States Government,Frances Godfrey,4
10548,United States Government,Albert Gold,4
10692,United States Government,Dorothy Kiernan,2
10791,United States Government,Hubbell McBride,2
11142,United States Government,Hebilly West,4
11089,United States Government,Anne B. Trepagnier,4
10773,United States Government,Lucille Manson,2
10690,United States Government,Edward Kibbee,2
11019,United States Government,E.A. Smaller,2
11067,United States Government,Jeanne Taylor,2
10605,United States Government,C.H. Hastings,2
10983,United States Government,Gerald Scalise,6
11114,United States Government,Racine Vernier,2
10935,United States Government,Michael Rekucki,5
