,target,source,value
18538,Mr. and Mrs. Stanley Grinstein,Vija Celmins,1
18539,Mr. and Mrs. Stephen M. Kellen,Heinrich Aldegrever,1
18540,Mr. and Mrs. Stephen M. Kellen,Franz Marc,1
18541,Mr. and Mrs. Stephen M. Kellen,Wassily Kandinsky,1
18542,Mr. and Mrs. Stuart P. Feld,Samuel Alexander,1
18543,Mr. and Mrs. Stuart P. Feld,Robert Henri,1
18544,Mr. and Mrs. Stuart P. Feld,Simon Chaudron,1
18545,Mr. and Mrs. Stuart P. Feld,Sidney Gardiner,1
18546,Mr. and Mrs. Stuart P. Feld,Jeanne Rij-Rousseau,1
18547,Mr. and Mrs. Stuart P. Feld,Thomas Eakins,1
18548,Mr. and Mrs. Stuart P. Feld,Anthony Rasch,1
18549,Mr. and Mrs. Stuart P. Feld,Robert Swan,1
18550,Mr. and Mrs. Stuart P. Feld,John McMullin,1
18551,Mr. and Mrs. Stuart P. Feld,Baldwin Gardiner,1
18552,Mr. and Mrs. Stuart P. Feld,Thomas Fletcher,2
18553,Mr. and Mrs. Wallace F. Holladay,Ernst Ludwig Kirchner,2
18554,"Mr. and Mrs. Walter A. Haas, Jr.",Robert Frank,4
18555,Mr. and Mrs. Walter Salant,Arshile Gorky,1
18556,Mr. and Mrs. Warren Brandt,André Derain,1
18557,Mr. and Mrs. Warren J. Cox,Giuseppe Nicola Nasini,1
18558,Mr. and Mrs. Wayne Thiebaud,Wayne Thiebaud,1
18559,Mr. and Mrs. Werner H. Kramarsky,"Sculpture Center, New York",1
18560,Mr. and Mrs. Werner H. Kramarsky,Barbara Siegel,2
18561,Mr. and Mrs. Werner H. Kramarsky,Fred Sandback,2
18562,Mr. and Mrs. Werner H. Kramarsky,Low Road Studio,1
18563,Mr. and Mrs. Werner H. Kramarsky,Steven Steinman,2
18564,Mr. and Mrs. Werner H. Kramarsky,Alex Gildzen,1
18565,Mr. and Mrs. Werner H. Kramarsky,Kent State University Libraries,1
18566,Mr. and Mrs. Werner H. Kramarsky,Andy Yoder,1
18567,Mr. and Mrs. Werner H. Kramarsky,Daniel Wiener,1
18568,Mr. and Mrs. Werner H. Kramarsky,Carole Seborovski,3
18569,Mr. and Mrs. Werner H. Kramarsky,William Anastasi,3
18570,Mr. and Mrs. Werner H. Kramarsky,David Schafer,1
18571,Mr. and Mrs. Werner H. Kramarsky,Beverly Semmes,1
18572,Mr. and Mrs. Werner H. Kramarsky,Mel Bochner,3
18573,Mr. and Mrs. Werner H. Kramarsky,Mary Frank,3
18574,Mr. and Mrs. Werner H. Kramarsky,Robert Smithson,11
18575,Mr. and Mrs. Werner H. Kramarsky,John Monti,1
18576,Mr. and Mrs. Werner H. Kramarsky,Mia Westerlund Roosen,1
18577,Mr. and Mrs. Werner H. Kramarsky,Leonid Lerman,1
18578,Mr. and Mrs. Werner H. Kramarsky,Alain Kirili,1
18579,Mr. and Mrs. Werner H. Kramarsky,Tim Casey,1
18580,Mr. and Mrs. Werner H. Kramarsky,William Tucker,1
18581,Mr. and Mrs. Werner H. Kramarsky,Brice Marden,1
18582,Mr. and Mrs. Werner H. Kramarsky,Michael Brennan,2
18583,Mr. and Mrs. Werner H. Kramarsky,Carmel Buckley,1
18584,Mr. and Mrs. Werner H. Kramarsky,Jacob El Hanani,1
18585,Mr. and Mrs. Werner H. Kramarsky,Eva Hesse,2
18586,Mr. and Mrs. Werner H. Kramarsky,Robert Morris,1
18587,Mr. and Mrs. Werner H. Kramarsky,Gregory Gillespie,2
18588,Mr. and Mrs. Werner H. Kramarsky,Dan Flavin,1
18589,Mr. and Mrs. Werner H. Kramarsky,John Cage,2
18590,Mr. and Mrs. Werner H. Kramarsky,Max Protetch Gallery,4
18591,Mr. and Mrs. Werner H. Kramarsky,Eugene Brodsky,4
18592,Mr. and Mrs. Werner H. Kramarsky,Keith Sonnier,1
18593,Mr. and Mrs. Werner H. Kramarsky,Lee Bontecou,1
18594,Mr. and Mrs. Werner H. Kramarsky,Claes Oldenburg,1
18595,Mr. and Mrs. Werner H. Kramarsky,Jasper Johns,1
18596,Mr. and Mrs. Werner H. Kramarsky,Gunther Uecker,13
18597,Mr. and Mrs. Werner H. Kramarsky,Morgan O'Hara,2
18598,Mr. and Mrs. Werner H. Kramarsky,Stephen Dean,1
18599,Mr. and Mrs. Werner H. Kramarsky,Ursula von Rydingsvard,1
18600,Mr. and Mrs. Werner H. Kramarsky,Erik Saxon,2
18601,Mr. and Mrs. Werner H. Kramarsky,George McNeil,2
18602,Mr. and Mrs. Werner H. Kramarsky,Eve Aschheim,2
18603,Mr. and Mrs. Werner H. Kramarsky,Suzan Frecon,2
18604,Mr. and Mrs. Werner H. Kramarsky,Renee Bott,2
18605,Mr. and Mrs. Werner H. Kramarsky,Lynda Benglis,1
18606,Mr. and Mrs. Werner H. Kramarsky,Mark Sheinkman,2
18607,Mr. and Mrs. Werner H. Kramarsky,David Jeffrey,3
18608,Mr. and Mrs. Werner H. Kramarsky,Sara Sosnowy,2
18609,Mr. and Mrs. Werner H. Kramarsky,Susan Schwalb,2
18610,Mr. and Mrs. Werner H. Kramarsky,Bruce Conner,1
18611,Mr. and Mrs. Werner H. Kramarsky,Jill Baroff,1
18612,Mr. and Mrs. Werner H. Kramarsky,Max Protech Gallery,1
18613,Mr. and Mrs. Werner H. Kramarsky,Romare Bearden,1
18614,Mr. and Mrs. Werner H. Kramarsky,Glenn Ligon,5
18615,Mr. and Mrs. Werner H. Kramarsky,Greg Burnet,5
18616,Mr. and Mrs. Werner H. Kramarsky,Michelle Charles,1
18617,Mr. and Mrs. Werner H. Kramarsky,Nancy Fried,1
18618,Mr. and Mrs. Werner H. Kramarsky,Heide Fasnacht,1
18619,Mr. and Mrs. Werner H. Kramarsky,Melvin Edwards,1
18620,Mr. and Mrs. Werner H. Kramarsky,Donna Dennis,1
18621,Mr. and Mrs. Werner H. Kramarsky,Petah Coyne,1
18622,Mr. and Mrs. Werner H. Kramarsky,Anne Chu,1
18623,Mr. and Mrs. Werner H. Kramarsky,Willie Birch,1
18624,Mr. and Mrs. Werner H. Kramarsky,Lillian Ball,1
18625,Mr. and Mrs. Werner H. Kramarsky,Roger White,1
18626,Mr. and Mrs. Werner H. Kramarsky,Alexis Lowry,1
18627,Mr. and Mrs. Werner H. Kramarsky,Melissa Brown,1
18628,Mr. and Mrs. Werner H. Kramarsky,Universal Limited Art Editions,1
18629,Mr. and Mrs. Werner H. Kramarsky,Marsha Cottrell,1
18630,Mr. and Mrs. Werner H. Kramarsky,Joan Witek,1
18631,Mr. and Mrs. Werner H. Kramarsky,Joan Waltemath,1
18632,Mr. and Mrs. Werner H. Kramarsky,Ann Ledy,6
18633,Mr. and Mrs. Werner H. Kramarsky,Rona Pondick,2
18634,Mr. and Mrs. Werner H. Kramarsky,John Frederick Walker,1
18635,Mr. and Mrs. Werner H. Kramarsky,Bruno Rousselot,1
18636,Mr. and Mrs. Werner H. Kramarsky,Gregory Montreuil,1
18637,Mr. and Mrs. Werner H. Kramarsky,Tom Levine,1
18638,Mr. and Mrs. Werner H. Kramarsky,Win Knowlton,1
18639,Mr. and Mrs. Werner H. Kramarsky,Elena del Rivero,5
18640,Mr. and Mrs. Werner H. Kramarsky,Creighton Michael,5
18641,Mr. and Mrs. Werner H. Kramarsky,Frank Gerritz,5
18642,Mr. and Mrs. Werner H. Kramarsky,David Paul Lasry,5
18643,Mr. and Mrs. Werner H. Kramarsky,Jill Moser,1
18644,Mr. and Mrs. Werner H. Kramarsky,Sharon Louden,1
18645,Mr. and Mrs. Werner H. Kramarsky,Jane Hammond,1
18646,Mr. and Mrs. Werner H. Kramarsky,Samuel Halpert,1
18647,Mr. and Mrs. Werner H. Kramarsky,Willie Cole,1
18648,Mr. and Mrs. Werner H. Kramarsky,Dove Bradshaw,1
18649,Mr. and Mrs. Werner H. Kramarsky,Douglas Bond,1
18650,Mr. and Mrs. Werner H. Kramarsky,Patricia Branstead,1
18651,Mr. and Mrs. Werner H. Kramarsky,Josef Levi,1
18652,Mr. and Mrs. Werner H. Kramarsky,Nancy Holt,1
18653,Mr. and Mrs. Werner H. Kramarsky,James Stroud,1
18654,Mr. and Mrs. Werner H. Kramarsky,Nancy Haynes,3
18655,Mr. and Mrs. Werner H. Kramarsky,Jene Highstein,1
18656,Mr. and Mrs. Werner H. Kramarsky,Alice Aycock,3
18657,Mr. and Mrs. Werner H. Kramarsky,Various Artists,2
18658,Mr. and Mrs. Werner H. Kramarsky,Sol LeWitt,3
18659,Mr. and Mrs. Werner H. Kramarsky,Roni Horn,1
18660,Mr. and Mrs. Werner H. Kramarsky,Lesley Dill,1
18661,Mr. and Mrs. Werner H. Kramarsky,Julian Lethbridge,1
18662,Mr. and Mrs. Werner H. Kramarsky,Frank Akers,1
18663,Mr. and Mrs. Werner H. Kramarsky,Alan Saret,1
18664,Mr. and Mrs. Werner H. Kramarsky,John Lund,1
18665,Mr. and Mrs. Werner H. Kramarsky,Roberto Caracciolo,1
18666,Mr. and Mrs. Werner H. Kramarsky,Suzanne Chamlin,1
18667,Mr. and Mrs. Werner H. Kramarsky,Nancy Grossman,1
18668,Mr. and Mrs. Werner H. Kramarsky,Robert E. Townsend,5
18669,Mr. and Mrs. Werner H. Kramarsky,Crown Point Press,2
18670,Mr. and Mrs. Werner H. Kramarsky,Andrew Topolski,1
18671,Mr. and Mrs. William Benedict,Theophile Chauvel,1
18672,Mr. and Mrs. William Benedict,Giovanni Domenico Tiepolo,1
18673,Mr. and Mrs. William Benedict,Max Pechstein,1
18674,Mr. and Mrs. William Benedict,Louis Auguste Mathieu Legrand,1
18675,Mr. and Mrs. William Benedict,John Martin,1
18676,Mr. and Mrs. William Benedict,Henri-Gabriel Ibels,1
18677,Mr. and Mrs. William Benedict,Willi Baumeister,1
18678,Mr. and Mrs. William Benedict,François de Troy,1
18679,Mr. and Mrs. William Benedict,Paul Huet,1
18680,Mr. and Mrs. William Benedict,Louis Bernard,1
18681,Mr. and Mrs. William Benedict,Vivant Denon,1
18682,Mr. and Mrs. William Benedict,Cornelis Bega,1
18683,Mr. and Mrs. William Benedict,Francisco Goya,1
18684,Mr. and Mrs. William Benedict,Rembrandt van Rijn,1
18685,Mr. and Mrs. William Benedict,Julius Elias,1
18686,Mr. and Mrs. William Benedict,Théophile Alexandre Steinlen,1
18687,Mr. and Mrs. William Benedict,Stefano Della Bella,1
18688,Mr. and Mrs. William Benedict,Stanley William Hayter,1
18689,Mr. and Mrs. William Benedict,Richard Earlom,1
18690,Mr. and Mrs. William Benedict,Max Liebermann,1
18691,Mr. and Mrs. William C. Janss,Arthur Dove,1
18692,Mr. and Mrs. William Draper Blair,French 17th Century,1
18693,Mr. and Mrs. William Draper Blair,Philip van Kouwenbergh,1
18694,Mr. and Mrs. William Howard Adams,Andy Warhol,1
18695,Mr. and Mrs. William N. Cafritz,Francesco Fontebasso,2
18696,Mr. and Mrs. William N. Cafritz,Luisa Roldán,1
18697,Mr. and Mrs. William N. Cafritz,William Henry Jackson,1
18698,Mr. and Mrs. William N. Cafritz,James Castle,5
18699,Mr. and Mrs. William N. Cafritz,Pierre-Jean David d'Angers,1
18700,Mr. and Mrs. William T. Gibb,Frederick Trapp Friis,2
18701,Mr. and Mrs. William T. Gibb,German 19th Century,1
18702,Mr. and Mrs. Winslow Ames,French 20th Century,1
18703,Mr. and Mrs. Winslow Ames,French 19th Century,1
18704,Mr. and Mrs. Yves-André Istel,Milton Avery,1
18705,Mrs. Addie Burr Clark,Keith Sonnier,1
18706,Mrs. Addie Burr Clark,Stuart Davis,1
18707,Mrs. Adolf Dehn,Adolf Dehn,24
18708,Mrs. Ailsa Mellon Bruce,Captain Edward H. Molyneux,4
18709,Mrs. Ailsa Mellon Bruce,Eugène Boudin,2
18710,Mrs. Ailsa Mellon Bruce,Ambrose McEvoy,1
18711,Mrs. Ailsa Mellon Bruce,Jean-Baptiste-Camille Corot,1
18712,Mrs. Ailsa Mellon Bruce,Camille Pissarro,1
18713,Mrs. Ailsa Mellon Bruce,French 19th Century,2
18714,Mrs. Ailsa Mellon Bruce,French 18th Century,1
18715,Mrs. Ailsa Mellon Bruce,Leonid,1
18716,Mrs. Ailsa Mellon Bruce,Joseph Mallord William Turner,1
18717,Mrs. Ailsa Mellon Bruce,George Romney,1
18718,Mrs. Ailsa Mellon Bruce,Sir Henry Raeburn,2
18719,Mrs. Ailsa Mellon Bruce,Francisco Goya,1
18720,Mrs. Alfred Bendiner,Alfred Bendiner,1
18721,Mrs. Ambrose Patterson,Mark Tobey,1
18722,Mrs. Andrew S. Keck,American 19th Century,1
18723,Mrs. Ann Solomon,Harry Callahan,34
18724,Mrs. Anne Eustis Emmet,Isaac de Moucheron,1
18725,Mrs. Ansel Adams,Ansel Adams,77
18726,Mrs. Anthony T. Wilson,Edgar Degas,1
18727,Mrs. Arthur Lejwa,Jean Arp,1
18728,Mrs. Arthur Z. Gardiner,Alessandro Magnasco,1
18729,Mrs. Barbara Baird,Red Grooms,1
18730,Mrs. Barbara Bertozzi Castelli,Jasper Johns,38
18731,Mrs. Barbara Bertozzi Castelli,Donn Steward,9
18732,Mrs. Barbara Bertozzi Castelli,Aldo Crommelynck,2
18733,Mrs. Barbara Bertozzi Castelli,Petersburg Press,13
18734,Mrs. Barbara Bertozzi Castelli,Universal Limited Art Editions,20
18735,Mrs. Barbara R. Michaels,Francis Picabia,1
18736,Mrs. Barnett Newman,Barnett Newman,5
18737,Mrs. Betsy Karel,Linnaeus Tripe,1
18738,Mrs. Betsy Karel,John Cohen,1
18739,Mrs. Betsy Karel,Stéphane Couturier,1
18740,Mrs. Betsy Karel,Nicholas Nixon,9
18741,Mrs. Betsy Karel,Gerhard Richter,1
18742,Mrs. Betsy Karel,Lee Friedlander,70
18743,Mrs. Betsy Karel,Katy Grannan,1
18744,Mrs. Betty Boj-Sode,James Renwick Brevoort,2
18745,Mrs. Carley R. Dawson,Ambrose McEvoy,1
18746,Mrs. Catherine G. Curran,Paul Klee,1
18747,Mrs. Catherine G. Curran,Claude Monet,1
18748,Mrs. Charles E. Slatkin,French 18th Century,2
18749,Mrs. Charles E. Slatkin,Arnaldo Pomodoro,4
18750,Mrs. Charles E. Slatkin,Pierre-Alexandre Aveline,2
18751,Mrs. Charles E. Slatkin,Jack Youngerman,2
18752,Mrs. Charles E. Slatkin,Gilles Demarteau the Elder,3
18753,Mrs. Charles E. Slatkin,Charles-Nicolas Cochin I,2
18754,Mrs. Charles E. Slatkin,Larry Zox,1
18755,Mrs. Charles E. Slatkin,Gabriel de Saint-Aubin,2
18756,Mrs. Charles E. Slatkin,Quentin-Pierre Chedel,2
18757,Mrs. Charles E. Slatkin,Emerson Woelffer,4
18758,Mrs. Charles E. Slatkin,Isamu Noguchi,1
18759,Mrs. Charles E. Slatkin,Gabriel Huquier,2
18760,Mrs. Charles E. Slatkin,François Boucher,11
18761,Mrs. Charles E. Slatkin,Romare Bearden,1
18762,Mrs. Charles E. Slatkin,Jean-Baptiste Le Prince,1
18763,Mrs. Charles E. Slatkin,Juste-François Boucher,1
18764,Mrs. Charles E. Slatkin,"Jean-Claude-Richard, Abbé de Saint-Non",1
18765,Mrs. Charles E. Slatkin,Laurent Cars,1
18766,Mrs. Charles E. Slatkin,Theodoros Stamos,2
18767,Mrs. Charles E. Slatkin,Giovanni Battista Gaulli,1
18768,Mrs. Charles E. Slatkin,Nicholas Krushenick,1
18769,Mrs. Charles E. Slatkin,Esteban Vicente,1
18770,Mrs. Charles E. Slatkin,Ellsworth Kelly,1
18771,Mrs. Charles E. Slatkin,Ernest Trova,1
18772,Mrs. Charles E. Slatkin,Herman Cherry,2
18773,Mrs. Charles E. Slatkin,Lee Gatch,1
18774,Mrs. Charles E. Slatkin,C.F. Julliot,1
18775,Mrs. Charles E. Slatkin,Pierre Remy,1
18776,Mrs. Charles E. Slatkin,Conrad Marca-Relli,2
18777,Mrs. Charles Edward Rhetts,Francis Bacon,1
18778,Mrs. Charles R. Henschel,Winslow Homer,17
18779,Mrs. Christian H. Aall,Giovanni Battista Tiepolo,1
18780,Mrs. Cyrus McCormick,George Bellows,1
18781,Mrs. Dahlov Zorach Ipcar,William Zorach,1
18782,"Mrs. Daniel J. Fraad, Jr.",Theodore Robinson,1
18783,Mrs. DeWitt Wallace,Maurice Payne,1
18784,Mrs. DeWitt Wallace,Francisca Sutil,1
18785,Mrs. DeWitt Wallace,Robert Rauschenberg,1
18786,Mrs. DeWitt Wallace,Petersburg Press,2
18787,Mrs. DeWitt Wallace,David Hockney,2
18788,Mrs. Dorothy Lichtenstein,Roy Lichtenstein,11
18789,Mrs. Dorothy Lichtenstein,Allen Ginsberg,1
18790,Mrs. Douglas H. Gordon,Jean-Baptiste Greuze,1
18791,Mrs. Edward Corbett,Edward Corbett,1
18792,Mrs. Edward K. Aldworth,Jan Gossaert,1
18793,Mrs. Edward R. Gray,Käthe Kollwitz,3
18794,Mrs. Edward R. Gray,Isabel Bishop,1
18795,Mrs. Edward R. Gray,Associated American Artists,1
18796,Mrs. Edward R. Gray,Andersen-Lamb,1
18797,Mrs. Edward W. Carter,Wenceslaus Hollar,2
18798,Mrs. Edward W. Carter,Cornelis Dusart,1
18799,Mrs. Edward W. Carter,Adriaen van Ostade,1
18800,Mrs. Edwin G. Fischer,Guercino,1
18801,Mrs. Elaine Rosenberg,Niccolò Fiorentino,2
18802,Mrs. Elisabeth R. Zogbaum,Franz Kline,22
18803,Mrs. Elisabeth de Picciotto,Aelbert Cuyp,1
18804,Mrs. Elizabeth Klee,Auguste Rodin,2
18805,Mrs. Elizabeth Klee,Antoine-Louis Barye,3
18806,Mrs. Elsie Alsberg,Luigi Sabatelli I,1
18807,Mrs. Elsie Alsberg,German 18th Century,1
18808,Mrs. Elsie Alsberg,Sebald Beham,1
18809,Mrs. Elsie Alsberg,Jules Dupré,1
18810,Mrs. Eva L. Meigher,Jan Victors,1
18811,Mrs. Felix M. Warburg,Pietro Lorenzetti,1
18812,"Mrs. Francis Whiting Hatch, Sr.",Fitz Henry Lane,1
18813,Mrs. Frederick M. Stafford,Hans Reinhart the Elder,2
18814,Mrs. Frederick Zimmermann,John B. Flannagan,2
18815,Mrs. Frederick Zimmermann,Max Beckmann,48
18816,Mrs. Frederick Zimmermann,Henry Moore,1
18817,Mrs. George Cotton Smith Adams,Robert Henri,2
18818,Mrs. George Levitine,Jacques Bonnefoy,1
18819,Mrs. George Levitine,Michel Honoré Bounieu,1
18820,Mrs. George M. Kaufman,Aelbert Cuyp,1
18821,Mrs. George M. Kaufman,Jan Lievens,1
18822,Mrs. George M. Kaufman,Jan van Huysum,1
18823,Mrs. George M. Kaufman,Jan van der Heyden,1
18824,Mrs. George Matthew Adams,Alphonse Legros,1
18825,Mrs. George T. Scharffenberger,Gustave Caillebotte,1
18826,Mrs. Gilbert W. Chapman,Pablo Picasso,4
18827,Mrs. H. Dunscombe Colt,James Joyce,1
18828,Mrs. H. Dunscombe Colt,Henri Matisse,7
18829,Mrs. Halleck Lefferts,J.E. Shadek,1
18830,Mrs. Halleck Lefferts,Andrew Wyeth,1
18831,Mrs. Hanns S. Schaeffer,Louis Rolland Trinquesse,1
18832,Mrs. Harry G. Steele,Chinese Southern Song Dynasty,1
18833,Mrs. Harry G. Steele,Chinese Liao Dynasty,1
18834,Mrs. Harry G. Steele,"Chinese, Yuan Dynasty",1
18835,Mrs. Harry G. Steele,Chinese Jin Dynasty,1
18836,Mrs. Harry G. Steele,Chinese Qing Dynasty,1
18837,Mrs. Harry Lenart,Giorgio Morandi,2
18838,Mrs. Henry H. Weldon,Cornelis Danckerts I,39
18839,Mrs. Henry H. Weldon,"Reinier Nooms, called Zeeman",39
18840,Mrs. Henry H. Weldon,Jacobus Vrel,1
18841,Mrs. Hereward Lester Cooke,Donato Creti,13
18842,Mrs. Hester Diamond,French 16th Century,1
18843,Mrs. Holger Cahill,James Jones,2
18844,Mrs. Horton Telford,Howard Mehring,1
18845,Mrs. Houghton P. Metcalf,Paul Manship,2
18846,Mrs. Hyatt Mayor,Marco Alvise Pitteri,11
18847,Mrs. Hyatt Mayor,Giovanni Battista Piazzetta,11
18848,Mrs. Hyatt Mayor,Thomas Frye,2
18849,Mrs. Iola S. Haverstick,Thomas Gainsborough,1
18850,Mrs. Ione Ulrich Sutton,Jean Piaubert,1
18851,Mrs. Ione Ulrich Sutton,Jean Cassou,1
18852,Mrs. Irving Gumbel,Lorenzo Bartolini,1
18853,Mrs. Irving Gumbel,Giulio Cesare Procaccini,2
18854,Mrs. Irwin Strasburger,Grant Wood,2
18855,Mrs. Jacob Kainen,Kurt Schwitters,1
18856,Mrs. Jacob Kainen,Willem de Kooning,3
18857,Mrs. Jacob Kainen,"Fitch-Febvrel Gallery, Ltd.",1
18858,Mrs. Jacob Kainen,Edvard Munch,3
18859,Mrs. Jacob Kainen,Crispin van den Broeck,1
18860,Mrs. Jacob Kainen,Jacob Kainen,542
18861,Mrs. Jacob Kainen,Lyonel Feininger,3
18862,Mrs. Jacob Kainen,Théodore Gericault,3
18863,Mrs. Jacob Kainen,Alfred Ruckenbrod,1
18864,Mrs. Jacob Kainen,Kunstverein für die Rheinlande und Westfalen,1
18865,Mrs. Jacob Kainen,Jules Pascin,3
18866,Mrs. Jacob Kainen,Pierre Daix,1
18867,Mrs. Jacob Kainen,Dancker Danckerts,1
18868,Mrs. Jacob Kainen,Eugen Napoleon Neureuther,3
18869,Mrs. Jacob Kainen,Hannelore Baron,1
18870,Mrs. Jacob Kainen,Sigismondo Coccapani,1
18871,Mrs. Jacob Kainen,René Beeh,3
18872,Mrs. Jacob Kainen,Jacopo Bassano,4
18873,Mrs. Jacob Kainen,Dorothea Tanning,1
18874,Mrs. Jacob Kainen,Atelier Georges Leblanc,1
18875,Mrs. Jacob Kainen,Franz Marc,3
18876,Mrs. Jacob Kainen,Claude Flight,1
18877,Mrs. Jacob Kainen,Nathaniel Spreckley,1
18878,Mrs. Jacob Kainen,Erik Desmazières,1
18879,Mrs. Jacob Kainen,Christian Schad,1
18880,Mrs. Jacob Kainen,Johann Heinrich Lips,1
18881,Mrs. Jacob Kainen,Wols,1
18882,Mrs. Jacob Kainen,Graham Sutherland,3
18883,Mrs. Jacob Kainen,Georg Heym,52
18884,Mrs. Jacob Kainen,Raoul Hausmann,1
18885,Mrs. Jacob Kainen,Felix Hollenberg,4
18886,Mrs. Jacob Kainen,David Panosh,1
18887,Mrs. Jacob Kainen,Arthur B. Davies,4
18888,Mrs. Jacob Kainen,Gérald Cramer,1
18889,Mrs. Jacob Kainen,Pablo Picasso,4
18890,Mrs. Jacob Kainen,Dorothy Dehner,1
18891,Mrs. Jacob Kainen,Gustav Kienpenheuer,1
18892,Mrs. Jacob Kainen,Cuno Amiet,1
18893,Mrs. Jacob Kainen,Hans Hartung,4
18894,Mrs. Jacob Kainen,Boris Gorelick,1
18895,Mrs. Jacob Kainen,Carl Blechen,1
18896,Mrs. Jacob Kainen,Nikolai Gogol,1
18897,Mrs. Jacob Kainen,Max Pechstein,3
18898,Mrs. Jacob Kainen,Ernst Fries,1
18899,Mrs. Jacob Kainen,Martin von Molitor,1
18900,Mrs. Jacob Kainen,August Macke,1
18901,Mrs. Jacob Kainen,Johann Jakob Dorner II,1
18902,Mrs. Jacob Kainen,Kaspar Auer,1
18903,Mrs. Jacob Kainen,Johann Wolfgang Baumgartner,1
18904,Mrs. Jacob Kainen,Ernst Ludwig Kirchner,204
18905,Mrs. Jacob Kainen,Maxime Maufra,1
18906,Mrs. Jacob Kainen,"Johannes August Nahl, the Younger",1
18907,Mrs. Jacob Kainen,Ludwig Richter,1
18908,Mrs. Jacob Kainen,Simon Petrus Klotz,1
18909,Mrs. Jacob Kainen,Anonymous Italian or French,1
18910,Mrs. Jacob Kainen,Max Beckmann,3
18911,Mrs. Jacob Kainen,Walter Gramatté,63
18912,Mrs. Jacob Kainen,Max Burchartz,1
18913,Mrs. Jacob Kainen,Carl-Heinz Kliemann,3
18914,Mrs. Jacob Kainen,Markus Lüpertz,1
18915,Mrs. Jacob Kainen,Louise Nevelson,1
18916,Mrs. Jacob Kainen,Lucas Kilian,1
18917,Mrs. Jacob Kainen,William Rogers,1
18918,Mrs. Jacob Kainen,Franz von Stuck,1
18919,Mrs. Jacob Kainen,Félicien Rops,1
18920,Mrs. Jacob Kainen,Ernest D. Roth,1
18921,Mrs. Jacob Kainen,Giovanni Pietro Possenti,1
18922,Mrs. Jacob Kainen,Vicomte Ludovic Lepic,1
18923,Mrs. Jacob Kainen,Stanley William Hayter,41
18924,Mrs. Jacob Kainen,Hanns Lautensack,1
18925,Mrs. Jacob Kainen,Tadeusz Lapinski,1
18926,Mrs. Jacob Kainen,Margaret Lowengrund,1
18927,Mrs. Jacob Kainen,Claes Jansz Visscher,1
18928,Mrs. Jacob Kainen,Johannes Ruisscher,1
18929,Mrs. Jacob Kainen,James MacDonald Company,1
18930,Mrs. Jacob Kainen,Egon Schiele,4
18931,Mrs. Jacob Kainen,Léon Davent,1
18932,Mrs. Jacob Kainen,Hendrick Goltzius,43
18933,Mrs. Jacob Kainen,Ming Wang,1
18934,Mrs. Jacob Kainen,Master of the Die,1
18935,Mrs. Jacob Kainen,Marino Marini,1
18936,Mrs. Jacob Kainen,Bartolomeo Pinelli,1
18937,Mrs. Jacob Kainen,Italian 16th Century,1
18938,Mrs. Jacob Kainen,Gustave Flaubert,1
18939,Mrs. Jacob Kainen,Carl Wilhelm Kolbe,81
18940,Mrs. Jacob Kainen,Salomon Gessner,1
18941,Mrs. Jacob Kainen,Johannes Itten,1
18942,Mrs. Jacob Kainen,Christian von Mechel,1
18943,Mrs. Jacob Kainen,Hans Meid,1
18944,Mrs. Jacob Kainen,Gerhard Marcks,4
18945,Mrs. Jacob Kainen,David Funck,1
18946,Mrs. Jacob Kainen,Cornelis Bos,1
18947,Mrs. Jacob Kainen,Carel Allard,1
18948,Mrs. Jacob Kainen,Bartholomäus Hübner,1
18949,Mrs. Jacob Kainen,Karl Hubbuch,1
18950,Mrs. Jacob Kainen,Fritz Voigt,1
18951,Mrs. Jacob Kainen,Daniel Kainen,1
18952,Mrs. Jacob Kainen,Louis Lozowick,4
18953,Mrs. Jacob Kainen,Francesco Primaticcio,3
18954,Mrs. Jacob Kainen,Ernst Wilhelm Nay,4
18955,Mrs. Jacob Kainen,Giovanni Gallo,1
18956,Mrs. Jacob Kainen,Nathan Lerner,1
18957,Mrs. Jacob Kainen,Gerd Arntz,1
18958,Mrs. Jacob Kainen,Paula Modersohn-Becker,4
18959,Mrs. Jacob Kainen,Adriaen de Vries,3
18960,Mrs. Jacob Kainen,Domenico Quaglio,1
18961,Mrs. Jacob Kainen,Hermann Struck,4
18962,Mrs. Jacob Kainen,Giulio Romano,3
18963,Mrs. Jacob Kainen,George Overbury (Pop) Hart,3
18964,Mrs. Jacob Kainen,Veronese,4
18965,Mrs. Jacob Kainen,Walter Dexel,1
18966,Mrs. Jacob Kainen,Titian,4
18967,Mrs. Jacob Kainen,Emma Bormann,1
18968,Mrs. Jacob Kainen,Georg Heinrich Busse,1
18969,Mrs. Jacob Kainen,Boëtius Adams Bolswert,1
18970,Mrs. Jacob Kainen,Andrew Geddes,1
18971,Mrs. Jacob Kainen,Ewald Mataré,1
18972,Mrs. Jacob Kainen,Gordon Waverly Gilkey,1
18973,Mrs. Jacob Kainen,Jules Halfant,1
18974,Mrs. Jacob Kainen,Bartholomaeus Spranger,15
18975,Mrs. Jacob Kainen,Hans Collaert the Younger,4
18976,Mrs. Jacob Kainen,Werner Drewes,2
18977,Mrs. Jacob Kainen,Auguste Delâtre,2
18978,Mrs. Jacob Kainen,Claude Vignon,2
18979,Mrs. Jacob Kainen,Jacopo Tintoretto,5
